baseline,rolling_average,triangular,weibull
47.0,46.83857082938708,47.64281666064318,48.7
47.0,44.1764291861168,45.47026045946656,49.4
47.0,42.94252507172354,44.00798207127482,50.5
47.0,45.965861258529344,50.202898297285344,49.7
47.0,46.37194618130965,45.2852314807661,34.9
47.0,48.47001335737205,39.48161251013394,49.9
63.0,56.83111996266966,73.92459736540084,46.1
63.0,59.45348472672533,68.23869847224361,59.8
63.0,57.97454800989388,73.05045613885498,54.5
63.0,57.511877600472786,74.32482135047559,77.9
63.0,58.61673782927464,43.84037484026624,59.0
63.0,59.71602195811727,69.30513270289394,32.9
63.0,63.68249329827979,42.2715461775842,55.8
63.0,67.23432341698921,65.62535382393361,44.8
63.0,64.60238688828933,62.95811582901776,70.4
63.0,61.81790142387487,55.47408304371405,79.7
63.0,63.61550915197267,66.59729782717082,71.3
63.0,59.321230643124935,71.59057227517273,72.9
63.0,64.07465715763784,63.278119138260465,41.0
63.0,65.8393110687555,73.86276965591625,59.2
63.0,66.9582868549773,64.63091269005004,77.3
63.0,62.43050524998923,62.56238971410185,70.4
63.0,60.19960656992696,46.92187977052112,62.1
63.0,61.18799969404098,46.978111113623534,79.9
63.0,62.12600361728513,64.66100118713436,71.7
63.0,59.09056924717582,36.68255914580256,54.5
63.0,60.620500080866144,66.1338239396968,35.3
63.0,61.63695598424763,60.80969045060229,66.0
63.0,64.42623567071335,65.72422114894509,45.6
63.0,66.4258804268996,61.811967320197304,57.6
29.0,40.0,30.785530733459062,36.0
29.0,34.00812516384909,31.30564264228674,33.8
29.0,30.403888619138698,28.54838619547308,35.0
29.0,31.625509909053,36.940354396060414,31.6
29.0,29.176385501293854,34.24057500344015,31.5
29.0,28.978480857466426,25.893651325030824,26.5
29.0,28.002844241457947,21.62105981846845,30.8
29.0,28.645098832140896,35.093734180654785,26.6
29.0,29.716646452090814,26.249311037943905,24.1
29.0,27.562337158253513,27.553780200877934,27.7
29.0,29.634121045825573,27.37574147446875,35.8
29.0,27.64010058547742,26.802853256659112,35.1
29.0,26.745511906763465,29.696385300151967,31.7
29.0,29.778574620698542,28.246779355470068,26.0
29.0,27.767912071519106,22.904848063701476,33.4
29.0,30.083064696186497,29.03685904515983,23.2
29.0,30.331169497101158,34.12482888784989,34.0
29.0,29.902943077605023,26.952665085297404,36.8
29.0,27.622585172833162,29.44273496453694,40.0
29.0,27.27723880209917,25.253780485280895,34.7
29.0,27.390085835192465,21.54792851911371,21.3
29.0,27.511515560598575,31.239074966533323,23.3
29.0,26.804044602770222,26.53873134567579,26.9
29.0,27.708833330863786,29.84308251891408,25.8
50.0,37.36079932262359,46.50468185380048,33.5
50.0,40.96986409214641,51.005228015358995,34.0
50.0,44.55554932204744,54.98707488625915,33.7
50.0,46.22239497315878,55.57677790862949,39.8
50.0,48.75394242304689,45.22991862044882,58.3
50.0,51.477992850084405,62.2021060907995,50.8
50.0,53.87633694888615,41.21393585780872,64.5
50.0,48.82707753352277,45.133798180967126,59.0
50.0,49.7390305478269,41.979924745361444,48.0
50.0,49.67515617238141,44.53541580677458,35.1
50.0,46.70210485283063,42.1899054670896,37.9
50.0,47.79173022634123,43.93293278197141,66.1
50.0,52.26804266769647,61.394931814599545,62.9
50.0,52.997469773545916,59.052117183636796,41.6
50.0,48.427578556541235,54.83043958984497,37.2
50.0,46.07920372196638,46.23805095156284,57.0
50.0,48.235328038466534,53.03238655887451,46.2
50.0,46.652934774042066,51.39357318805167,38.0
50.0,49.174590775225774,61.81338686604907,47.8
50.0,46.95347802087936,52.102639340628414,66.0
50.0,50.50087545975339,58.09900347408551,35.1
50.0,50.790255803913766,64.90955544208019,32.0
50.0,48.90297354678726,43.531286637520694,56.1
50.0,52.4757145816438,45.77422984461788,69.7
44.0,45.85413742170641,31.468594376950797,50.5
44.0,42.37053937177812,46.92405893497186,38.7
44.0,42.11827041707029,44.234074268273,58.3
44.0,41.95847514722352,45.52334512256668,47.5
44.0,40.4270932593618,28.00768229103637,58.1
44.0,43.88153474140074,39.72038930955631,55.1
44.0,41.46133774938066,43.720706592609446,49.5
44.0,41.91230071932741,53.45945119839049,54.8
44.0,43.19822236248102,52.077808941669396,44.2
44.0,46.35572424966614,50.73390841963146,40.3
44.0,47.10778219722162,41.938949834190595,40.0
44.0,43.704681347703115,42.51873486534049,59.7
44.0,43.48497526849556,52.44532404687362,59.3
44.0,46.58670278758174,42.957041638043464,52.4
44.0,44.30111907747317,33.91541346019869,56.5
44.0,46.76513214101084,38.708277491918686,56.2
44.0,45.25769261551362,41.25698813050011,51.5
44.0,45.847955276333224,39.22155449583953,50.0
44.0,43.641827241715085,50.383397218960475,51.0
44.0,46.540866414103505,35.88946315307672,59.6
44.0,47.50426626114947,40.78797138015331,35.2
44.0,48.13465941454163,36.71191989921456,34.4
44.0,44.39853898576004,50.29238207208933,56.1
44.0,44.9112870279992,49.67676750921419,47.1
63.0,56.391095008170154,54.48626489738797,73.0
63.0,58.62888787060119,55.09628441902158,53.0
63.0,60.20099107098737,63.121573244372385,54.7
63.0,60.649528006895856,64.58355264896836,59.4
63.0,63.50440414781558,69.17412700158617,66.9
63.0,62.01192739570308,67.77965615223233,72.8
63.0,65.46342378558366,62.835828492274025,76.8
63.0,66.33223335853302,69.8537272538317,71.6
63.0,66.41679906372202,60.50634539749285,54.3
63.0,64.42016965669524,63.5699196482183,58.7
63.0,61.24045323513347,59.69766349445496,62.9
63.0,62.93248272842253,62.75000134517435,31.2
63.0,59.09610824445731,63.378587458344946,59.5
63.0,58.712554484184516,42.27337792091309,69.5
63.0,60.62930644377042,71.15312533937887,53.1
63.0,59.75771073694939,73.49279710920376,53.7
63.0,64.29734165292848,55.243507519842595,32.3
63.0,60.8974205124546,62.15148638248181,66.3
63.0,61.572159221528636,64.40726907591966,50.2
63.0,65.57010866881501,56.606947807858646,64.7
63.0,67.9171032094884,67.55733001861755,78.2
63.0,67.64804690604159,45.352347961833615,68.9
63.0,65.13404239922475,54.41538518711927,53.3
63.0,67.70685229908003,65.73875742419978,49.4
78.0,76.91628828401483,82.53872427298117,93.9
78.0,77.79314950235971,79.4723342224174,97.8
78.0,80.36948465857523,77.50521216536316,74.7
78.0,81.78187661539891,79.18290035424282,66.3
78.0,76.2403723176755,72.88315807459406,65.4
78.0,72.62992889265405,91.21967696496665,70.0
78.0,71.1194832928565,90.0880878860557,71.7
78.0,74.9730054453579,83.26745551868908,80.9
78.0,75.56822611537231,73.81781835835285,80.0
78.0,77.16193693854646,77.63319388779871,64.2
78.0,74.44500675411379,74.95657463124965,70.5
78.0,77.10033770287052,86.65990744117128,78.1
78.0,75.86463814350907,83.47509177049841,88.0
78.0,76.17352870857576,82.4996573369991,77.9
78.0,75.3090029599457,75.99550201027375,79.0
78.0,77.58800173269114,83.99523668150185,80.5
78.0,78.89400868754048,80.77636648163102,61.5
78.0,75.36186575736403,77.46390272152553,77.6
78.0,77.37771817730325,76.93325132046321,71.0
78.0,79.15097034957472,79.87514816563944,88.6
78.0,80.38448825679981,78.67468616060684,97.3
78.0,81.85479297800953,65.82051573404458,89.2
78.0,79.68184789577552,76.99137973244554,76.5
78.0,74.40202547937335,84.04661478635037,66.9
78.0,81.13640689133018,81.52678415888857,57.3
78.0,75.40533775886442,92.64946520920216,64.8
78.0,76.65999129849278,84.58831625214606,99.0
78.0,76.26281986937646,71.21274908939344,61.8
78.0,81.35141813634698,72.48064200831442,95.9
78.0,84.20649929072522,80.93947591147345,56.0
78.0,85.07112696908396,80.42040756958002,65.1
78.0,78.52197401889565,78.2589488714512,51.7
78.0,82.21742590207734,74.42225426838321,63.9
78.0,76.03315893215375,97.25295001797542,94.0
78.0,79.97094561084509,68.1058363468343,72.4
78.0,82.1112635338765,71.69462539535046,66.1
78.0,81.8818164377824,86.0776060327441,78.2
78.0,84.07269345271757,67.58585764583151,68.1
78.0,81.87029496182981,77.55644879531434,61.4
78.0,80.36713673734747,63.8835353092139,56.9
78.0,74.26428364577731,86.39193878415722,74.8
78.0,71.93226954048026,69.56427804541825,78.5
78.0,76.22201696842617,87.01193152943605,94.1
78.0,77.1458474344391,55.16945923297621,96.4
78.0,74.81369064149264,69.13119322995745,68.8
78.0,78.66262286183289,72.01191334078308,97.2
78.0,73.76353651780795,83.42790238042187,94.7
78.0,72.27089865812368,84.6995851519945,69.7
50.0,58.58299320617802,56.13354884602945,54.2
50.0,57.317732443815125,49.237158470855334,45.0
50.0,54.61250328687841,59.45780774630729,55.0
50.0,53.065551853151945,41.782716507649305,32.9
50.0,52.753634664768995,53.90485050874837,55.9
50.0,53.42370991128584,54.74134392776012,63.1
50.0,50.06773524973744,57.36754844290804,42.6
50.0,51.15600982577691,38.402017635274014,63.0
50.0,51.09776488396906,60.54541623292508,58.1
50.0,49.28429538221815,48.227386829188646,60.8
50.0,48.05751592131351,68.13486669987154,65.2
50.0,51.687465958391265,40.36390335629662,56.6
50.0,51.24898773801652,47.7067142328021,64.1
50.0,48.57846449377993,50.14556481215309,39.1
50.0,47.98802656641246,54.443977690065125,54.4
50.0,50.996417774898276,46.08056060373044,45.5
50.0,51.75726740154468,45.25031402613511,58.3
50.0,48.560344120537806,51.865757925277066,38.1
50.0,47.842065117593926,46.09014213840926,32.3
50.0,46.32556445641984,36.542887644398476,64.9
50.0,46.83870492037909,41.8154482656279,48.5
50.0,49.43719348971743,56.881647019965285,50.2
50.0,52.15540119382898,45.36210603396756,59.0
50.0,50.4715348365424,44.974327577213444,46.5
31.0,42.954530501334645,26.61555090274584,38.7
31.0,39.04267487283749,33.01000665330978,48.8
31.0,36.31729515589264,30.803884843323523,48.7
31.0,31.466283546621263,30.79563907517484,43.1
31.0,31.461713134412953,34.218011254276234,38.2
31.0,30.426579338347047,30.321449905729438,35.5
31.0,32.43500171097806,34.489716661016,38.7
31.0,32.48614228625419,30.85425580068148,28.5
31.0,30.84216533438046,31.169133247023336,42.4
31.0,28.541531408017725,38.37863745307105,43.0
31.0,29.8966709548749,32.25542753159523,45.0
31.0,32.187007038727785,38.7208220986517,43.7
31.0,30.11894440308062,24.44037375446405,21.9
31.0,33.010142575843595,32.63403643330567,22.0
31.0,32.88892298589319,30.797409357628027,41.1
31.0,30.30314277390221,26.59420559895442,41.4
31.0,32.521904880470586,35.26804653347586,40.2
31.0,31.60640128901185,34.268898795683334,35.6
31.0,31.99881748485345,30.444624868161736,45.7
31.0,33.95974157908001,27.33425067350824,30.2
31.0,32.51780583669522,42.39444254308566,46.9
31.0,32.2909484695097,27.253247567169915,44.1
31.0,30.504312390441683,24.962234803158395,26.0
31.0,29.71426445632212,30.15648221678009,25.0
23.0,28.455469247373646,44.24708218675722,18.2
23.0,26.729194093257277,28.181828764766664,50.0
23.0,25.91978549535483,19.50869374331379,48.0
23.0,24.589406686374062,37.877842204997066,44.4
23.0,25.419025403856505,22.0901552922446,48.0
23.0,23.53146965368403,23.258095846284185,32.8
23.0,24.57807060861843,28.00237960483569,32.3
23.0,23.757871005058497,14.303704356552423,15.9
23.0,25.08141575643245,21.093556302228933,46.1
23.0,24.85733607813161,27.18925919497487,48.2
23.0,22.882769684230972,20.53801493283684,44.7
23.0,24.906493841843073,13.766997499968985,43.3
23.0,24.059211850839034,11.163147603323477,36.4
23.0,23.339883663680116,26.214315430751782,34.2
23.0,21.688386798005656,12.190137631980418,35.5
23.0,22.716488941945485,26.97620620508738,45.7
23.0,25.137215143593686,20.26433322486407,44.3
23.0,25.664873144717255,20.14163836535257,50.0
23.0,26.344751229530413,14.108834886215016,42.4
23.0,25.299089771113223,16.785566546796428,43.6
23.0,24.52598823843504,31.813294743153474,31.1
23.0,21.895380399351495,34.986250815917614,45.3
23.0,19.99718893865621,19.643695149564685,41.4
23.0,21.07017564518426,14.346324157982675,28.2
78.0,53.979711711232724,102.84809852320637,103.8
78.0,66.0904457855486,74.92971553171174,109.5
78.0,71.34166528128111,85.6703558526743,75.5
78.0,70.57292104751676,96.33307452349482,106.1
78.0,69.27128463678802,74.03544646969266,54.9
78.0,79.28607439540195,83.0034712092013,57.9
78.0,79.54123674667971,69.91456754292479,81.6
78.0,83.78615874726674,68.8453332362414,109.3
78.0,81.75147296421713,57.33175279949279,67.8
78.0,82.97999739735667,83.20567420995769,62.8
78.0,85.49214300730986,83.33542747788798,102.2
78.0,82.07963841280284,76.88902750439479,74.5
78.0,79.81893695494699,90.54930244722283,118.5
78.0,80.56631562990384,74.76451072405372,90.5
78.0,73.39244656615162,61.87231733134606,107.4
78.0,75.63111160111617,85.05631409230477,83.1
78.0,73.17635742168241,75.35975252144058,62.9
78.0,78.92234708507394,69.03484434299315,60.8
78.0,78.90768623954412,89.25291800458162,84.1
78.0,74.59002221828717,58.7549204784294,61.0
78.0,80.06760529639143,66.81009594247453,116.1
78.0,82.72874580286947,65.27098003530931,59.7
78.0,77.88918587988366,71.8101910376904,109.0
78.0,77.70734069421543,100.14453973104523,92.6
39.0,59.986459256894,50.384277184467166,34.8
39.0,50.73659708083753,30.13079277466639,52.5
39.0,42.079714575259615,29.528888089962738,16.0
39.0,38.90050217271411,29.962550242949415,52.9
39.0,37.62871284374694,31.329527205108786,46.8
39.0,39.538410217049815,37.31526667457008,57.6
39.0,36.64570971197836,39.526722000317235,34.6
39.0,40.732278580786314,50.48558091917039,52.2
39.0,40.93687510959407,23.66308895198064,56.7
39.0,40.09852945503543,46.02803652774679,37.6
39.0,39.734839653248514,56.5878358088229,56.9
39.0,40.40568109864175,57.39132056578499,35.1
39.0,42.09908444414886,52.453116894466845,60.0
39.0,40.896253788623625,20.613098828581354,60.0
39.0,39.72708240918868,30.857486694365363,31.7
39.0,39.09227535708485,37.44194402237784,40.5
39.0,38.68322011008725,49.49928610458966,52.4
39.0,36.78746465761874,59.7013232667794,38.8
39.0,37.30348060816925,37.66171573985828,31.5
39.0,37.461535176502565,19.13195545435306,57.1
39.0,37.77779719876423,32.86353004602779,56.7
39.0,36.68985262650014,39.77797618904977,35.7
39.0,36.508255519698764,28.721010633394677,40.5
39.0,38.89772233290976,44.8338279366113,59.3
85.0,54.57755420352352,57.50055781158716,72.5
85.0,64.40740158040614,101.19691727237307,86.6
85.0,78.15325495435616,82.90144495058519,88.8
85.0,86.25213083863761,106.02308865535365,56.4
85.0,81.44870470378802,110.97155525408093,60.7
85.0,89.62316908484615,100.30031589277094,119.0
85.0,82.85961982939459,77.97579530726391,58.3
85.0,78.84273625309098,77.14858320454694,45.3
85.0,87.77198012849334,60.587787152002285,90.7
85.0,93.3177794567333,81.82734944829002,86.8
85.0,92.02458569427003,89.26755398409566,91.0
85.0,82.28835214370098,99.59511849804551,107.8
85.0,86.9088723353332,81.2653104617543,47.5
85.0,78.67148178158158,76.8385861663643,40.0
85.0,78.68820244405396,76.14141994554774,89.5
85.0,79.28387814309025,111.34293948836743,48.7
85.0,83.47268345718436,78.29090492356679,94.4
85.0,86.8813493795193,74.63205322079025,66.9
85.0,80.65570353562916,62.40501673725272,87.0
85.0,75.7260260044238,88.77187481637844,90.3
85.0,79.88345831726394,96.66186039983054,56.6
85.0,87.98064852797597,63.79266788318893,41.3
85.0,84.05543727424502,102.4639936618434,63.2
85.0,78.36579155571272,93.41307076651918,42.7
40.0,57.029051960895856,31.064662116054784,59.6
40.0,51.57899804124919,51.26514751149024,60.4
40.0,47.80340769592419,29.454215360896676,58.9
40.0,45.84523123078049,26.77363673450683,39.4
40.0,42.76543438526399,60.31381034343578,58.2
40.0,40.29723821530742,45.59140997946703,42.7
40.0,39.847272880378775,43.496205235558,34.7
40.0,41.53708345661251,43.79153590102402,32.8
40.0,39.9266324776231,36.27501175255196,24.8
40.0,41.41557043672706,33.68919012436436,20.0
40.0,38.549833095462716,46.72334712819411,67.6
40.0,39.08171390785351,30.805682732246073,52.1
40.0,42.511296755999496,60.394261269328446,50.1
40.0,39.195944725927106,50.057417274125896,34.5
40.0,38.97926791101102,37.386747193710704,67.2
40.0,38.88944331159504,52.99754084844379,66.8
40.0,40.54074113241256,36.0733969829945,56.1
40.0,40.01323616576322,35.05902879857046,58.6
40.0,41.656647026681526,45.100377818590985,31.6
40.0,41.684383424406086,22.743607410453627,66.8
40.0,41.68367112977263,38.274696252637725,55.9
40.0,43.71347810095433,38.465972795357274,67.4
40.0,38.48185041449933,27.915138644794023,58.8
40.0,41.78620597273432,51.345771541401575,62.9
70.0,51.40811400390393,89.37404787559998,61.4
70.0,64.97904422364654,74.90368189209404,27.9
70.0,70.11233987318582,72.20875909019287,38.5
70.0,67.62527037151602,92.82089212697828,52.6
70.0,65.33416157161676,80.42611655293088,50.8
70.0,64.84079147680497,91.34581925029366,23.9
70.0,63.854627039390195,88.62889662235392,99.6
70.0,65.53754799072999,82.24259793659779,48.3
70.0,72.42021935344069,75.31658212837277,51.4
70.0,74.44826946374867,61.393147966155986,51.5
70.0,76.9657385801889,38.306518757363776,67.4
70.0,71.62219294172942,46.953904252160754,84.5
70.0,71.70546447869691,42.480037186690055,51.4
70.0,70.24889687453465,56.08604942904011,48.8
70.0,69.06765163887476,95.3081141323395,37.5
70.0,72.57655860723447,94.82426411262709,70.7
70.0,74.02650013563586,79.66809596624626,61.6
70.0,69.9513419008299,63.91935899033975,97.0
70.0,73.31044050891319,72.40653979859825,68.4
70.0,67.97023522741206,71.21760826805819,78.1
70.0,71.14302951505316,33.612601556480314,27.9
70.0,68.62717012548526,67.12314035910778,62.4
70.0,65.96981544558449,32.94900719553938,78.7
70.0,66.16618268286251,41.72622849416982,71.7
47.0,59.114009714529146,15.668168937256937,47.8
47.0,55.47254293485719,17.745224687374474,60.1
47.0,49.63376201479163,28.713176943853743,30.6
47.0,51.21245556651816,42.84873718409469,52.8
47.0,45.48948713146157,45.657500790215465,73.5
47.0,48.09487526537036,55.61928972730482,66.0
47.0,51.359322910961566,52.914667898721234,58.3
47.0,49.73618758263338,56.77147870979953,61.9
47.0,45.14951878334752,43.6188746048778,58.6
47.0,46.42278422979513,32.73921229017258,49.8
47.0,43.47920042279819,36.971799910418824,59.3
47.0,48.68661556209622,61.7009613489242,58.3
47.0,49.36644810378909,65.99368458968061,28.9
47.0,51.73968180526174,49.44419315078986,74.8
47.0,49.50937991280601,73.41729380484914,51.8
47.0,49.0947731007126,58.91828886360467,64.5
47.0,47.703168514417996,28.266200423284854,55.7
47.0,49.196119810251744,72.32530857108756,64.5
47.0,46.203447905008844,37.833346081940235,59.5
47.0,46.284627589589206,35.378548450928264,78.4
47.0,48.06484917243558,45.47366166947694,71.6
47.0,45.1389188963993,62.45012214416642,67.4
47.0,45.12971377578975,56.594077385480645,29.4
47.0,42.71185775338887,48.626416154606545,74.3
48.0,42.52537023469834,46.13140819531258,68.1
48.0,43.062142884244345,39.019605111484566,64.5
48.0,46.395649659869505,39.51278198046218,29.7
48.0,45.95312562562647,51.50160963441628,66.9
48.0,44.125199804437,61.36486772543937,59.8
48.0,44.06202158447986,60.64746973317141,65.7
48.0,47.96949609509399,58.902492500523465,42.8
48.0,44.5248839098331,60.287229772340304,53.1
48.0,46.47039140658112,42.19097938035736,34.6
48.0,47.308351476734416,25.54239650695442,19.0
48.0,48.119585655476925,48.37034377304231,24.3
48.0,48.77064162188414,52.967368246397655,21.5
48.0,45.61972854396726,34.910107001711985,17.3
48.0,46.0101140313194,38.747642614722146,59.0
48.0,49.913302535023774,38.07172240041341,24.0
48.0,51.570439407208816,35.87242570555188,52.2
48.0,47.63877201034388,35.3812604076215,35.5
48.0,45.62271366622059,52.40186870174775,61.8
48.0,49.03281878069166,30.964312084544062,42.0
48.0,50.147962455051086,51.71662651937346,58.8
48.0,49.025507562941925,63.8000756655689,24.0
48.0,51.518379564590816,48.27486363813506,45.0
48.0,53.04888827949409,54.97507765026978,59.2
48.0,51.800572178878284,57.08526657371999,60.6
53.0,48.78678831073269,50.913078017057806,103.5
53.0,53.39943571695433,39.94570723127416,48.1
53.0,51.353229049434375,77.93882885051755,79.9
53.0,56.82689876997799,49.29456116511012,49.1
53.0,56.77245250023401,89.47370863363598,91.8
53.0,50.62286354021953,53.11344662987069,78.1
53.0,46.592755729940336,56.06440520313715,68.3
53.0,54.237806005392514,58.323873207712566,64.8
53.0,50.57864713320835,42.54325861849628,33.8
53.0,51.300750232771065,55.73167149939989,46.2
53.0,54.242205923779345,51.59794083562067,55.3
53.0,48.39379689769795,45.60130094420758,37.6
53.0,49.36026914495889,65.63311676442487,75.7
53.0,49.723921341963035,45.47680444471527,97.0
53.0,50.381006951627974,42.77015771113426,102.2
53.0,50.392936758243636,35.27575783422235,48.7
53.0,49.34784345259803,75.12087707279838,49.6
53.0,47.21234702752767,54.845778049212676,58.8
53.0,47.70266543925676,47.263793964036566,54.3
53.0,53.29870984288151,47.684156879437666,44.3
53.0,51.33522010162844,71.71131825484434,96.2
53.0,52.42214201678304,53.54891926343628,103.9
53.0,50.14831140686816,58.41381397634858,77.2
53.0,47.162427529539784,32.068806397191636,108.6
64.0,54.07185828275837,64.9943753083169,52.3
64.0,61.811828334286716,71.57316828559169,94.2
64.0,59.84383330913295,75.5243207456036,68.5
64.0,65.57518520313359,60.142142246597594,48.0
64.0,69.15150925474194,53.804984648812805,70.9
64.0,62.4693544877282,67.98922455761208,96.3
64.0,65.81574223923405,57.61812866524076,70.8
64.0,67.29292304903984,53.1630350423594,75.5
64.0,65.47847814581499,76.28045105095103,78.9
64.0,61.41147976610438,68.1294556648015,53.5
64.0,65.55619723773187,47.93133066984012,39.8
64.0,69.02435128176467,67.94941522041262,53.0
64.0,66.75861081328532,52.594830458560224,70.7
64.0,66.71794905785148,43.87460040850292,72.3
64.0,68.8739688265953,81.1551279695534,61.0
64.0,68.6125448016281,57.30043502984131,80.5
64.0,69.01883052073293,63.99262088633152,47.3
64.0,69.89622210490516,48.058973066454804,72.9
64.0,65.5939289147758,53.075481950725134,69.9
64.0,60.047466157601015,48.71631827057877,90.7
64.0,60.590404936975204,92.19216830208481,48.6
64.0,66.69481417696551,62.656433930827255,70.1
64.0,65.25767422242004,71.17428268647208,39.9
64.0,60.71000919814222,70.52526522030968,62.9
67.0,63.47484663369325,61.52309266519718,89.2
67.0,63.12718035226476,73.53627547479246,53.4
67.0,65.32444952818096,67.04753763476552,53.6
67.0,65.77504289719985,83.93123970487864,97.6
67.0,62.62091282621067,79.3081881800136,92.0
67.0,65.17159928270824,73.39856415745118,64.5
67.0,70.55053122185002,65.32959646877383,60.9
67.0,65.94535620175733,63.72623618463982,53.4
67.0,65.27141534892189,61.32237162757815,52.7
67.0,62.6118352159218,66.52720294999162,66.8
67.0,67.83817138110041,49.40754497513106,78.8
67.0,67.75337746527916,37.450679697603654,56.2
67.0,71.98572859193365,58.277782226029935,44.9
67.0,72.47534925587962,80.93439573764475,73.8
67.0,72.45009476568148,56.96955949249104,53.6
67.0,65.47673108656377,55.135598088216696,63.9
67.0,66.59946127181858,82.31055426816792,59.3
67.0,68.69504033243109,44.216226336161554,75.9
67.0,69.7808767638543,73.10340472544594,65.5
67.0,66.73295563011786,85.54543328500333,70.6
67.0,68.47564788195965,51.87587378165661,64.1
67.0,72.68128325668172,88.48946921856704,69.0
67.0,66.39109773537498,64.8034922780609,37.4
67.0,65.8096583195412,67.05534341269873,89.1
73.0,69.69322781448042,78.47270877991224,97.5
73.0,68.83243093866494,73.55274691326969,63.5
73.0,66.94533028184814,91.82580606136808,66.4
73.0,70.89748169709424,85.19941702513097,83.2
73.0,76.93925746858454,69.16881684000526,74.2
73.0,71.75877597693614,72.1561503939776,81.4
73.0,67.78571683309389,68.79860515738466,85.2
73.0,70.72419349792685,70.90081853397956,99.8
73.0,68.73302651839063,83.93346310973475,71.9
73.0,67.06261884028541,71.49244147759953,86.3
73.0,68.46955374366372,71.62243705958953,96.8
73.0,71.91102891050244,70.26372186344244,95.1
73.0,70.02595258090462,64.55071141021254,70.9
73.0,69.41516844168444,70.98417191500945,98.3
73.0,75.46149321665236,74.62344637348633,67.8
73.0,70.89374499730187,64.85853009764098,71.1
73.0,73.75181489137654,67.27949629617434,71.0
73.0,76.20312899584215,77.15696748722796,68.9
73.0,78.70660670808347,76.77087945171547,85.3
73.0,71.48951174781378,82.9371041710707,64.0
73.0,74.57738165241828,68.83990389735159,84.0
73.0,75.58165888243735,64.632760966111,63.0
73.0,72.08023303996083,71.35439256147268,72.2
73.0,75.65628512452639,74.7711212736121,65.1
53.0,64.74150810296345,47.55185465315813,55.7
53.0,60.43082877546851,58.694655161280835,36.5
53.0,56.15471333276824,47.75836695452983,51.2
53.0,57.4222782353895,58.584573907500726,53.6
53.0,55.461981388326365,47.311072713276886,61.7
53.0,55.73968294230838,64.3347707469679,54.6
53.0,55.19896121210635,56.63333638263188,69.5
53.0,56.64585975745145,46.933260433164804,58.5
53.0,53.51498286180575,54.383003080713905,56.1
53.0,52.49364558621668,52.52083543025999,54.2
53.0,52.197889960252915,44.4475920495496,43.0
53.0,53.6398842459556,46.45200221297138,65.1
53.0,50.99310643663206,62.73956748778775,46.0
53.0,50.335376299702666,50.30732523109194,44.1
53.0,50.94676054590079,53.41445664202689,56.5
53.0,49.19291096912755,63.50310225893408,41.9
53.0,52.13608344949651,60.675044450260515,36.0
53.0,49.520310740718614,28.250240913545376,53.7
53.0,49.697364518256,61.9895308204556,60.4
53.0,50.246365905717816,49.782816431958615,61.4
53.0,49.73696618135551,49.153726290837184,21.5
53.0,52.84851541862305,43.71289675500319,65.5
53.0,50.004704988339626,58.1464233402572,47.9
53.0,48.50054481447113,48.93779691926797,34.0
67.0,61.05220991660428,85.2444805999593,72.4
67.0,58.591555348153065,59.67972223113084,91.7
67.0,59.22468881531081,91.75555086778914,69.7
67.0,68.02901554934516,80.04282765168853,90.4
67.0,67.84583425969441,66.28212894561509,60.8
67.0,68.98011026037047,48.92637642559043,66.2
67.0,72.33323921866392,48.619643802661344,91.1
67.0,69.51635403153216,46.54018038430203,74.6
67.0,64.06565907875793,81.91718250581314,56.0
67.0,61.66033917835702,71.3651903338639,70.3
67.0,66.59234073659627,56.641717843870225,98.5
67.0,61.74114915092535,43.90207509526797,58.9
67.0,67.88743882564418,61.50365454167557,83.0
67.0,65.15179464240879,78.2085971814394,41.2
67.0,69.98091594040926,55.45017589363677,63.9
67.0,71.913578383747,65.82486126017342,76.4
67.0,66.41020472271192,62.43680154445389,71.3
67.0,66.97881683765141,46.87878352660157,49.3
67.0,61.78653115427796,82.37110084000459,56.2
67.0,65.22396164420012,70.88731661338463,50.1
67.0,65.80056980324923,55.535698901874774,69.1
67.0,71.76543227845512,72.5435331292719,94.7
67.0,67.01161054257244,78.42684413145784,106.0
67.0,67.18725345946362,57.40743166406567,107.5
126.0,101.07245371804795,132.6291081150893,125.9
126.0,112.48679112516075,127.22138983001345,112.2
126.0,116.52219691302756,118.03888122176095,124.1
126.0,121.30792581263593,126.59927134993482,111.5
126.0,122.11540316737306,125.10977833501471,117.0
126.0,129.8211166429854,135.70069757126805,124.8
126.0,122.86167651216758,117.6419530280316,128.1
126.0,131.05635159465038,127.84315606077618,116.7
126.0,128.54432757112323,130.01276082582336,110.2
126.0,124.67549832094905,124.09114823009575,126.1
126.0,121.52372752159827,124.30566878516515,114.1
126.0,130.18217325145778,129.60297556969425,133.6
126.0,134.25425473470864,128.97523804127334,128.3
126.0,124.9362226813579,138.31342069526,127.1
126.0,124.04271643203357,123.3634859292581,117.4
126.0,126.1484924379262,128.75633650315203,111.2
126.0,122.54764990722606,130.13301197345976,138.5
126.0,119.32993254625285,127.45301940055388,125.4
126.0,118.10621624560332,127.4427658911604,112.8
126.0,121.56322203008105,122.65900174610881,122.6
126.0,122.80376979214957,122.71311203757827,132.9
126.0,129.62487332665518,125.9906655546103,113.7
126.0,126.77502809446145,119.89321062593427,124.2
126.0,123.24042388699577,131.73565626922561,121.4
73.0,98.92979600097951,71.98550403620001,83.0
