T,gebruik waterstof,waterstof stock,cashflow WA,TMK bot,TMK top,onbalansstroom inkopen PL,onbalansstroom verkopen PL
2517,13,21.709999,31426.9707,130,-18523.8125,0,0
2518,0,21.709999,30682.07031,0,-19268.71289,13,0
2519,13,0,31426.9707,130,-18524.0293,0,0
2520,0,0,30448.07031,0,-19502.92969,13,0
2521,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2522,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2523,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2524,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2525,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2526,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2527,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2528,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2529,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2530,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2531,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2532,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2533,2.916728,0,34764.35156,29.167276,-15186.65039,0,0
2534,2.042002,0.844787,34764.35156,20.420025,-15186.6416,0,0
2535,0,3.661689,34764.35156,0,-15186.61328,0,0
2536,0,6.47859,34764.35156,0,-15186.58594,0,0
2537,0,9.295492,34764.35156,0,-15186.55762,0,0
2538,0,12.112393,34764.35156,0,-15186.5293,0,0
2539,0,14.929295,34764.35156,0,-15186.50098,0,0
2540,0,17.746197,34764.35156,0,-15186.47266,0,0
2541,0,20.563099,34764.35156,0,-15186.44434,0,0
2542,0,23.380001,34764.35156,0,-15186.41699,0,0
2543,0,26.196903,34764.35156,0,-15186.38867,0,0
2544,0,29.013805,34764.35156,0,-15186.36035,0,0
2545,0,29.013805,7248.870117,0,-42701.83984,7,0
2546,0,29.013805,7330.77002,0,-42619.94141,7,0
2547,0,29.013805,7331.469727,0,-42619.23828,7,0
2548,0,29.013805,7248.870117,0,-42701.83984,7,0
2549,0,29.013805,7530.969727,0,-42419.73828,7,0
2550,0,29.013805,7122.870117,0,-42827.83984,7,0
2551,0,29.013805,7398.669922,0,-42552.03906,7,0
2552,0,29.013805,7178.870117,0,-42771.83984,7,0
2553,0,29.013805,7907.569824,0,-42043.14063,7,0
2554,0,29.013805,7044.469727,0,-42906.23828,7,0
2555,0,29.013805,7089.969727,0,-42860.73828,7,0
2556,3.373537,23.379999,7203.828613,33.735367,-42746.9375,3.626463,0
2557,0,23.379999,7087.169922,0,-42863.59766,7,0
2558,7,11.69,7461.669922,70,-42489.21484,0,0
2559,0,11.69,7227.169922,0,-42723.71484,7,0
2560,0,11.69,7168.370117,0,-42782.51172,7,0
2561,0,11.69,7550.569824,0,-42400.3125,7,0
2562,0,11.69,7418.969727,0,-42531.91406,7,0
2563,0,11.69,7061.27002,0,-42889.61328,7,0
2564,0,11.69,7255.169922,0,-42695.71484,7,0
2565,7,0,7461.669922,70,-42489.32813,0,0
2566,0,0,7125.669922,0,-42825.32813,7,0
2567,0,0,7409.169922,0,-42541.82813,7,0
2568,0,0,7103.27002,0,-42847.73047,7,0
2569,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2570,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2571,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2572,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2573,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2574,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2575,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2576,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2577,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2578,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2579,1.458364,0,26266.03906,14.583638,-23684.96094,0,0
2580,0,0,26332.83984,0,-23618.16016,0,2
2581,0,0,26313.83984,0,-23637.16016,0,2
2582,0,1.408451,26266.03906,0,-23684.94531,0,0
2583,0,1.408451,26313.43945,0,-23637.54688,0,2
2584,0,1.408451,26323.83984,0,-23627.14648,0,2
2585,0,1.408451,26382.24023,0,-23568.74609,0,2
2586,0,1.408451,26300.83984,0,-23650.14648,0,2
2587,0,2.816901,26266.03906,0,-23684.93164,0,0
2588,0,4.225352,26266.03906,0,-23684.91797,0,0
2589,0,5.633803,26266.03906,0,-23684.9043,0,0
2590,0,7.042253,26266.03906,0,-23684.89063,0,0
2591,0,8.450705,26266.03906,0,-23684.875,0,0
2592,0,9.859156,26266.03906,0,-23684.86133,0,0
2593,0,9.859156,14672.30957,0,-35278.59375,3,0
2594,0,9.859156,14660.30957,0,-35290.59375,3,0
2595,0,9.859156,14675.90918,0,-35274.99219,3,0
2596,2.903686,5.01,14749.23242,29.036861,-35201.71875,0.096314,0
2597,0,5.01,14649.80957,0,-35301.14063,3,0
2598,0,5.01,14667.80957,0,-35283.14063,3,0
2599,0,5.01,14918.30957,0,-35032.64063,3,0
2600,0,5.01,14783.30957,0,-35167.64063,3,0
2601,0,5.01,14674.70898,0,-35276.24219,3,0
2602,0,5.01,14801.60938,0,-35149.33984,3,0
2603,0,5.01,14657.90918,0,-35293.03906,3,0
2604,0,5.01,14630.90918,0,-35320.03906,3,0
2605,0,5.01,14671.40918,0,-35279.53906,3,0
2606,0,5.01,14752.40918,0,-35198.53906,3,0
2607,0,5.01,14673.80957,0,-35277.14063,3,0
2608,0,5.01,14720.90918,0,-35230.03906,3,0
2609,0,5.01,14796.20898,0,-35154.74219,3,0
2610,3,0,14752.70898,30,-35198.28906,0,0
2611,0,0,14651.00977,0,-35299.99219,3,0
2612,0,0,14633.60938,0,-35317.39063,3,0
2613,0,0,14626.70898,0,-35324.28906,3,0
2614,0,0,14692.70898,0,-35258.28906,3,0
2615,0,0,14803.40918,0,-35147.58984,3,0
2616,0,0,14774.00977,0,-35176.99219,3,0
2617,0,0,16542.80078,0,-33408.19922,6,0
2618,0,0,17024.59961,0,-32926.39844,6,0
2619,0,0,16282.40039,0,-33668.60156,6,0
2620,0,0,16252.40039,0,-33698.60156,6,0
2621,0,0,16715.59961,0,-33235.39844,6,0
2622,0,0,16113.79981,0,-33837.19922,6,0
2623,0,0,15954.2002,0,-33996.80078,6,0
2624,0,0,16118.59961,0,-33832.39844,6,0
2625,0,0,16132.40039,0,-33818.60156,6,0
2626,0,0,16102.40039,0,-33848.60156,6,0
2627,0,0,16154.59961,0,-33796.39844,6,0
2628,0,0,16044.79981,0,-33906.19922,6,0
2629,0,0,16105.40039,0,-33845.60156,6,0
2630,0,0,16074.2002,0,-33876.80078,6,0
2631,0,0,16110.2002,0,-33840.80078,6,0
2632,0,0,16150.40039,0,-33800.60156,6,0
2633,0,0,16110.79981,0,-33840.19922,6,0
2634,0,0,16152.79981,0,-33798.19922,6,0
2635,0,0,16148,0,-33803,6,0
2636,0,0,16269.2002,0,-33681.80078,6,0
2637,0,0,16104.79981,0,-33846.19922,6,0
2638,0,0,16157,0,-33794,6,0
2639,0,0,16193.59961,0,-33757.39844,6,0
2640,0,0,16117.40039,0,-33833.60156,6,0
2641,2.187546,0,10872.25,21.875458,-39078.75,0,0
2642,2.187546,0,10872.25,21.875458,-39078.75,0,0
2643,2.187546,0,10872.25,21.875458,-39078.75,0,0
2644,2.187546,0,10872.25,21.875458,-39078.75,0,0
2645,2.187546,0,10872.25,21.875458,-39078.75,0,0
2646,2.187546,0,10872.25,21.875458,-39078.75,0,0
2647,2.187546,0,10872.25,21.875458,-39078.75,0,0
2648,2.187546,0,10872.25,21.875458,-39078.75,0,0
2649,2.187546,0,10872.25,21.875458,-39078.75,0,0
2650,2.187546,0,10872.25,21.875458,-39078.75,0,0
2651,2.187546,0,10872.25,21.875458,-39078.75,0,0
2652,2.187546,0,10872.25,21.875458,-39078.75,0,0
2653,0,0,10947.25,0,-39003.75,0,3
2654,0,2.112676,10872.25,0,-39078.73047,0,0
2655,0,4.225352,10872.25,0,-39078.70703,0,0
2656,0,6.338028,10872.25,0,-39078.6875,0,0
2657,0,8.450705,10872.25,0,-39078.66406,0,0
2658,0,10.56338,10872.25,0,-39078.64453,0,0
2659,0,12.676056,10872.25,0,-39078.625,0,0
2660,0,14.788732,10872.25,0,-39078.60156,0,0
2661,0,16.901407,10872.25,0,-39078.58203,0,0
2662,0,19.014084,10872.25,0,-39078.55859,0,0
2663,0,21.12676,10872.25,0,-39078.53906,0,0
2664,0,23.239437,10872.25,0,-39078.51953,0,0
2665,10,6.539437,31033.50195,100,-18917.43359,0,0
2666,0,6.539437,30718.50195,0,-19232.43359,10,0
2667,0,6.539437,30734.50195,0,-19216.43359,10,0
2668,0,6.539437,30760.50195,0,-19190.43359,10,0
2669,0,6.539437,30737.50195,0,-19213.43359,10,0
2670,0,6.539437,31206.50195,0,-18744.43359,10,0
2671,0,6.539437,30728.50195,0,-19222.43359,10,0
2672,0,6.539437,30711.50195,0,-19239.43359,10,0
2673,0,6.539437,30649.50195,0,-19301.43359,10,0
2674,0,6.539437,30636.50195,0,-19314.43359,10,0
2675,0,6.539437,30389.50195,0,-19561.43359,10,0
2676,0,6.539437,30569.50195,0,-19381.43359,10,0
2677,0,6.539437,30600.50195,0,-19350.43359,10,0
2678,0,6.539437,30576.50195,0,-19374.43359,10,0
2679,0,6.539437,30684.50195,0,-19266.43359,10,0
2680,0,6.539437,30421.50195,0,-19529.43359,10,0
2681,3.915831,0,30448.8125,39.15831,-19502.1875,6.084169,0
2682,0,0,30650.50195,0,-19300.49805,10,0
2683,0,0,30602.50195,0,-19348.49805,10,0
2684,0,0,30609.50195,0,-19341.49805,10,0
2685,0,0,30547.50195,0,-19403.49805,10,0
2686,0,0,30607.50195,0,-19343.49805,10,0
2687,0,0,31335.50195,0,-18615.49805,10,0
2688,0,0,30707.50195,0,-19243.49805,10,0
2689,0,0,55183.19922,0,5232.201172,16,0
2690,0,0,56037.60156,0,6086.601074,16,0
2691,0,0,56069.60156,0,6118.601074,16,0
2692,0,0,56098.40234,0,6147.400879,16,0
2693,0,0,56708,0,6757.000977,16,0
2694,0,0,56197.60156,0,6246.601074,16,0
2695,0,0,56676,0,6725.000977,16,0
2696,0,0,55805.60156,0,5854.601074,16,0
2697,0,0,54994.40234,0,5043.400879,16,0
2698,0,0,55852,0,5901.000977,16,0
2699,0,0,55930.40234,0,5979.400879,16,0
2700,0,0,56084,0,6133.000977,16,0
2701,0,0,55858.40234,0,5907.400879,16,0
2702,0,0,55581.60156,0,5630.601074,16,0
2703,0,0,55989.60156,0,6038.601074,16,0
2704,0,0,55914.40234,0,5963.400879,16,0
2705,0,0,55120.80078,0,5169.80127,16,0
2706,0,0,55724,0,5773.000977,16,0
2707,0,0,55922.40234,0,5971.400879,16,0
2708,0,0,55912.80078,0,5961.800781,16,0
2709,0,0,54679.19922,0,4728.201172,16,0
2710,0,0,55946.40234,0,5995.400879,16,0
2711,0,0,55252,0,5301.000977,16,0
2712,0,0,54759.19922,0,4808.201172,16,0
2713,0,0,30757.67969,0,-19193.32031,16,0
2714,0,0,31852.08008,0,-18098.91992,16,0
2715,0,0,30932.08008,0,-19018.91992,16,0
2716,0,0,31863.2793,0,-18087.7207,16,0
2717,0,0,29536.87891,0,-20414.12109,16,0
2718,0,0,31919.2793,0,-18031.7207,16,0
2719,0,0,31413.67969,0,-18537.32031,16,0
2720,0,0,31506.48047,0,-18444.51953,16,0
2721,0,0,32042.48047,0,-17908.51953,16,0
2722,0,0,31770.48047,0,-18180.51953,16,0
2723,0,0,31751.2793,0,-18199.7207,16,0
2724,0,0,31949.67969,0,-18001.32031,16,0
2725,0,0,31168.87891,0,-18782.12109,16,0
2726,0,0,31944.87891,0,-18006.12109,16,0
2727,0,0,31930.48047,0,-18020.51953,16,0
2728,0,0,31796.08008,0,-18154.91992,16,0
2729,0,0,31741.67969,0,-18209.32031,16,0
2730,0,0,31802.48047,0,-18148.51953,16,0
2731,0,0,30572.08008,0,-19378.91992,16,0
2732,0,0,30914.48047,0,-19036.51953,16,0
2733,0,0,31084.08008,0,-18866.91992,16,0
2734,0,0,32000.87891,0,-17950.12109,16,0
2735,0,0,34253.67969,0,-15697.32031,16,0
2736,0,0,31992.87891,0,-17958.12109,16,0
2737,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2738,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2739,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2740,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2741,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2742,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2743,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2744,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2745,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2746,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2747,0,0,53459.48828,0,3508.490234,0,21
2748,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2749,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2750,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2751,0,0,52986.98828,0,3035.990234,0,21
2752,0,0,53087.78906,0,3136.790283,0,21
2753,15.31282,0,52749.69141,153.128204,2798.690186,0,0
2754,0,14.788733,52749.69141,0,2798.838135,0,0
2755,0,29.577465,52749.69141,0,2798.986084,0,0
2756,0,44.366199,52749.69141,0,2799.133789,0,0
2757,0,59.154934,52749.69141,0,2799.281738,0,0
2758,0,73.943665,52749.69141,0,2799.429688,0,0
2759,0,88.732399,52749.69141,0,2799.577637,0,0
2760,0,103.521133,52749.69141,0,2799.725342,0,0
2761,10,86.821136,24170.38086,100,-25779.75,0,0
2762,0,86.821136,23742.38086,0,-26207.75,10,0
2763,0,86.821136,23727.38086,0,-26222.75,10,0
2764,0,86.821136,23779.38086,0,-26170.75,10,0
2765,0,86.821136,23847.38086,0,-26102.75,10,0
2766,0,86.821136,23975.38086,0,-25974.75,10,0
2767,0,86.821136,23907.38086,0,-26042.75,10,0
2768,10,70.12114,24170.38086,100,-25779.91797,0,0
2769,10,53.421139,24170.38086,100,-25780.08398,0,0
2770,10,36.721138,24170.38086,100,-25780.25195,0,0
2771,0,36.721138,23770.38086,0,-26180.25195,10,0
2772,0,36.721138,23678.38086,0,-26272.25195,10,0
2773,0,36.721138,23756.38086,0,-26194.25195,10,0
2774,1.988706,33.399998,23564.72656,19.88706,-26385.93945,8.011294,0
2775,0,33.399998,23690.38086,0,-26260.28516,10,0
2776,10,16.699999,24170.38086,100,-25780.45117,0,0
2777,0,16.699999,23721.38086,0,-26229.45117,10,0
2778,0,16.699999,23828.38086,0,-26122.45117,10,0
2779,0,16.699999,23860.38086,0,-26090.45117,10,0
2780,0,16.699999,23937.38086,0,-26013.45117,10,0
2781,0,16.699999,23775.38086,0,-26175.45117,10,0
2782,0,16.699999,23769.38086,0,-26181.45117,10,0
2783,0,16.699999,24292.38086,0,-25658.45117,10,0
2784,10,0,24170.38086,99.999992,-25780.61914,0,0
2785,0,0,120108.7109,0,70157.71094,28,0
2786,0,0,120276.7109,0,70325.71094,28,0
2787,0,0,120251.5156,0,70300.51563,28,0
2788,0,0,120181.5156,0,70230.51563,28,0
2789,0,0,120108.7109,0,70157.71094,28,0
2790,0,0,119067.1172,0,69116.11719,28,0
2791,0,0,120041.5156,0,70090.51563,28,0
2792,0,0,119954.7109,0,70003.71094,28,0
2793,0,0,120338.3125,0,70387.3125,28,0
2794,0,0,120374.7109,0,70423.71094,28,0
2795,0,0,120089.1172,0,70138.11719,28,0
2796,0,0,120427.9141,0,70476.91406,28,0
2797,0,0,122981.5156,0,73030.51563,28,0
2798,0,0,122625.9141,0,72674.91406,28,0
2799,0,0,122592.3125,0,72641.3125,28,0
2800,0,0,122807.9141,0,72856.91406,28,0
2801,0,0,118507.1172,0,68556.11719,28,0
2802,0,0,121472.3125,0,71521.3125,28,0
2803,0,0,120083.5156,0,70132.51563,28,0
2804,0,0,120083.5156,0,70132.51563,28,0
2805,0,0,117905.1172,0,67954.11719,28,0
2806,0,0,122393.5156,0,72442.51563,28,0
2807,0,0,121536.7109,0,71585.71094,28,0
2808,0,0,120318.7109,0,70367.71094,28,0
2809,0,0,27908.56055,0,-22042.43945,4,0
2810,0,0,28301.35938,0,-21649.64063,4,0
2811,0,0,28273.35938,0,-21677.64063,4,0
2812,0,0,28282.95898,0,-21668.04102,4,0
2813,0,0,28286.95898,0,-21664.04102,4,0
2814,0,0,28303.35938,0,-21647.64063,4,0
2815,0,0,28268.56055,0,-21682.43945,4,0
2816,0,0,28047.35938,0,-21903.64063,4,0
2817,0,0,28290.56055,0,-21660.43945,4,0
2818,0,0,28284.56055,0,-21666.43945,4,0
2819,0,0,28075.35938,0,-21875.64063,4,0
2820,0,0,28164.56055,0,-21786.43945,4,0
2821,0,0,28278.16016,0,-21672.83984,4,0
2822,0,0,28257.35938,0,-21693.64063,4,0
2823,0,0,28306.16016,0,-21644.83984,4,0
2824,0,0,28220.95898,0,-21730.04102,4,0
2825,0,0,28195.75977,0,-21755.24023,4,0
2826,0,0,28323.35938,0,-21627.64063,4,0
2827,0,0,28255.35938,0,-21695.64063,4,0
2828,0,0,28282.95898,0,-21668.04102,4,0
2829,0,0,28112.16016,0,-21838.83984,4,0
2830,0,0,28273.75977,0,-21677.24023,4,0
2831,0,0,28294.95898,0,-21656.04102,4,0
2832,0,0,28288.16016,0,-21662.83984,4,0
2833,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2834,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2835,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2836,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2837,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2838,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2839,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2840,0,0,21406.85938,0,-28544.14063,0,2
2841,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2842,0,0,21399.6582,0,-28551.3418,0,2
2843,0,0,21388.6582,0,-28562.3418,0,2
2844,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2845,1.458364,0,21383.05859,14.583638,-28567.94141,0,0
2846,0,0,21460.05859,0,-28490.94141,0,2
2847,0,1.408451,21383.05859,0,-28567.92773,0,0
2848,0,2.816901,21383.05859,0,-28567.91211,0,0
2849,0,4.225352,21383.05859,0,-28567.89844,0,0
2850,0,4.225352,21429.85938,0,-28521.09766,0,2
2851,0,5.633803,21383.05859,0,-28567.88477,0,0
2852,0,7.042253,21383.05859,0,-28567.87109,0,0
2853,0,8.450705,21383.05859,0,-28567.85547,0,0
2854,0,9.859156,21383.05859,0,-28567.8418,0,0
2855,0,11.267607,21383.05859,0,-28567.82813,0,0
2856,0,12.676058,21383.05859,0,-28567.81445,0,0
2857,0.590454,11.69,14603.54883,5.90454,-35347.33594,6.409546,0
2858,0,11.69,15073.33984,0,-34877.54297,7,0
2859,0,11.69,15090.13965,0,-34860.74219,7,0
2860,0,11.69,15099.24023,0,-34851.64453,7,0
2861,0,11.69,15036.24023,0,-34914.64453,7,0
2862,0,11.69,14998.43945,0,-34952.44141,7,0
2863,0,11.69,14766.04004,0,-35184.84375,7,0
2864,0,11.69,14968.33984,0,-34982.54297,7,0
2865,0,11.69,13842.04004,0,-36108.84375,7,0
2866,0,11.69,14563.74023,0,-35387.14453,7,0
2867,0,11.69,14801.04004,0,-35149.84375,7,0
2868,0,11.69,15050.93945,0,-34899.94141,7,0
2869,0,11.69,14948.04004,0,-35002.84375,7,0
2870,0,11.69,15036.93945,0,-34913.94141,7,0
2871,0,11.69,15319.04004,0,-34631.84375,7,0
2872,0,11.69,15049.54004,0,-34901.34375,7,0
2873,0,11.69,15092.93945,0,-34857.94141,7,0
2874,0,11.69,14367.04004,0,-35583.84375,7,0
2875,0,11.69,14232.63965,0,-35718.24219,7,0
2876,0,11.69,15174.13965,0,-34776.74219,7,0
2877,7,0,15309.24023,70,-34641.76172,0,0
2878,0,0,14283.04004,0,-35667.96094,7,0
2879,0,0,14563.74023,0,-35387.26172,7,0
2880,0,0,14793.33984,0,-35157.66016,7,0
2881,0,0,799.899963,0,-49151.10156,0,0
2882,0,0,799.899963,0,-49151.10156,0,0
2883,0,0,799.899963,0,-49151.10156,0,0
2884,0,0,799.899963,0,-49151.10156,0,0
2885,0,0,799.899963,0,-49151.10156,0,0
2886,0,0,799.899963,0,-49151.10156,0,0
2887,0,0,799.899963,0,-49151.10156,0,0
2888,0,0,799.899963,0,-49151.10156,0,0
2889,0,0,799.899963,0,-49151.10156,0,0
2890,0,0,799.899963,0,-49151.10156,0,0
2891,0,0,799.899963,0,-49151.10156,0,0
2892,0,0,799.899963,0,-49151.10156,0,0
2893,0,0,799.899963,0,-49151.10156,0,0
2894,0,0,799.899963,0,-49151.10156,0,0
2895,0,0,799.899963,0,-49151.10156,0,0
2896,0,0,799.899963,0,-49151.10156,0,0
2897,0,0,799.899963,0,-49151.10156,0,0
2898,0,0,799.899963,0,-49151.10156,0,0
2899,0,0,799.899963,0,-49151.10156,0,0
2900,0,0,799.899963,0,-49151.10156,0,0
2901,0,0,799.899963,0,-49151.10156,0,0
2902,0,0,799.899963,0,-49151.10156,0,0
2903,0,0,799.899963,0,-49151.10156,0,0
2904,0,0,799.899963,0,-49151.10156,0,0
2905,0,0,17086.74023,0,-32864.25781,8,0
2906,0,0,16875.54102,0,-33075.46094,8,0
2907,0,0,16953.94141,0,-32997.05859,8,0
2908,0,0,16973.14063,0,-32977.85938,8,0
2909,0,0,16994.74023,0,-32956.25781,8,0
2910,0,0,17041.94141,0,-32909.05859,8,0
2911,0,0,16995.54102,0,-32955.46094,8,0
2912,0,0,16992.33984,0,-32958.66016,8,0
2913,0,0,16913.94141,0,-33037.05859,8,0
2914,0,0,16680.33984,0,-33270.66016,8,0
2915,0,0,16986.74023,0,-32964.25781,8,0
2916,0,0,17019.54102,0,-32931.46094,8,0
2917,0,0,17077.14063,0,-32873.85938,8,0
2918,0,0,17056.33984,0,-32894.66016,8,0
2919,0,0,16672.33984,0,-33278.66016,8,0
2920,0,0,17006.74023,0,-32944.25781,8,0
2921,0,0,16940.33984,0,-33010.66016,8,0
2922,0,0,16914.74023,0,-33036.25781,8,0
2923,0,0,16987.54102,0,-32963.46094,8,0
2924,0,0,17051.54102,0,-32899.46094,8,0
2925,0,0,16986.74023,0,-32964.25781,8,0
2926,0,0,16943.54102,0,-33007.46094,8,0
2927,0,0,16645.94141,0,-33305.05859,8,0
2928,0,0,17265.14063,0,-32685.85938,8,0
2929,0,0,15052.70996,0,-34898.28906,19,0
2930,0,0,13397.81055,0,-36553.19141,19,0
2931,0,0,12453.51074,0,-37497.48828,19,0
2932,0,0,12903.81055,0,-37047.19141,19,0
2933,0,0,13295.20996,0,-36655.78906,19,0
2934,0,0,14241.41016,0,-35709.58984,19,0
2935,0,0,12425.01074,0,-37525.98828,19,0
2936,0,0,13145.11035,0,-36805.89063,19,0
2937,0,0,13280.01074,0,-36670.98828,19,0
2938,0,0,13215.41016,0,-36735.58984,19,0
2939,0,0,12368.01074,0,-37582.98828,19,0
2940,0,0,13192.61035,0,-36758.39063,19,0
2941,0,0,11722.01074,0,-38228.98828,19,0
2942,0,0,13143.20996,0,-36807.78906,19,0
2943,0,0,12751.81055,0,-37199.19141,19,0
2944,0,0,12390.81055,0,-37560.19141,19,0
2945,0,0,10994.31055,0,-38956.69141,19,0
2946,0,0,13302.81055,0,-36648.19141,19,0
2947,0,0,13230.61035,0,-36720.39063,19,0
2948,0,0,13293.31055,0,-36657.69141,19,0
2949,0,0,13338.91016,0,-36612.08984,19,0
2950,0,0,11756.20996,0,-38194.78906,19,0
2951,0,0,13236.31055,0,-36714.69141,19,0
2952,0,0,13257.20996,0,-36693.78906,19,0
2953,0,0,134372.3594,0,84421.35156,23,0
2954,0,0,134370.0469,0,84419.05469,23,0
2955,0,0,134252.75,0,84301.75,23,0
2956,0,0,134418.3594,0,84467.35156,23,0
2957,0,0,135453.3594,0,85502.35156,23,0
2958,0,0,134195.25,0,84244.25,23,0
2959,0,0,134167.6563,0,84216.65625,23,0
2960,0,0,134291.8594,0,84340.85156,23,0
2961,0,0,134245.8594,0,84294.85156,23,0
2962,0,0,133716.8594,0,83765.85156,23,0
2963,0,0,133880.1563,0,83929.15625,23,0
2964,0,0,133608.75,0,83657.75,23,0
2965,0,0,133291.3594,0,83340.35156,23,0
2966,0,0,133751.3594,0,83800.35156,23,0
2967,0,0,133944.5469,0,83993.55469,23,0
2968,0,0,133622.5469,0,83671.55469,23,0
2969,0,0,132967.0469,0,83016.05469,23,0
2970,0,0,132203.4531,0,82252.45313,23,0
2971,0,0,134698.9531,0,84747.95313,23,0
2972,0,0,135078.4531,0,85127.45313,23,0
2973,0,0,134222.8594,0,84271.85156,23,0
2974,0,0,135269.3594,0,85318.35156,23,0
2975,0,0,133578.8594,0,83627.85156,23,0
2976,0,0,135954.75,0,86003.75,23,0
2977,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2978,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2979,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2980,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2981,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2982,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2983,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2984,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2985,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2986,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2987,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2988,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2989,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2990,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2991,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2992,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2993,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2994,0,0,80033.14844,0,30082.14844,0,11
2995,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2996,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2997,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2998,8.021001,0,80002.35156,80.210014,30051.34766,0,0
2999,8.021001,0,80002.35156,80.210014,30051.34766,0,0
3000,8.021001,0,80002.35156,80.210014,30051.34766,0,0
3001,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3002,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3003,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3004,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3005,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3006,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3007,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3008,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3009,0,0,17738.59961,0,-32212.40039,0,9
3010,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3011,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3012,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3013,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3014,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3015,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3016,0,0,16911.5,0,-33039.5,0,9
3017,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3018,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3019,6.562637,0,16769.30078,65.626373,-33181.69922,0,0
3020,0,0,16866.5,0,-33084.5,0,9
