T,gebruik waterstof,waterstof stock,cashflow WA,TMK bot,TMK top,onbalansstroom inkopen PL,onbalansstroom verkopen PL
4361,0,114.647888,44003.44922,0,-5946.405273,0,0
4362,40,47.847889,41569.80078,400,-8380.720703,40,0
4363,0,87.847885,12814.23926,0,-37135.88281,0,34.200001
4364,40,21.047886,34025.35156,400,-15925.4375,73,0
4365,0,21.047886,50920.80078,0,970.009766,113,0
4366,12.603525,0,60974.13672,126.035248,11023.13574,145.396469,0
4367,0,0,67705.79688,0,17754.80078,147,0
4368,0,10.56338,51490.34766,0,1539.454468,0,0
4369,0,50.563381,30367.70898,0,-19582.78516,0,67.200005
4370,30.277475,0,19780.63672,302.77475,-30170.36328,27.722525,0
4371,0,0,10360.90039,0,-39590.10156,22,0
4372,0.799998,38.664001,10071.25,7.999983,-39879.36328,0,0
4373,0,70.354141,6584.950195,0,-43365.34766,0,0
4374,0,83.030197,9927.75,0,-40022.42188,0,0
4375,21,47.960197,12849.25,210,-37101.26953,0,0
4376,0,85.988365,18375,0,-31575.14063,0,0
4377,0,98.664421,11923.9502,0,-38026.0625,0,0
4378,25.382257,56.276051,22653.06641,253.822571,-27297.37109,9.617743,0
4379,0,75.290138,33764.60156,0,-16185.64648,0,0
4380,0,85.853516,54988.05078,0,5037.909668,0,0
4381,0,125.853516,51674.35547,0,1724.615967,0,1.200002
4382,0,125.853516,50243.45313,0,293.710968,101,0
4383,0,126.557739,51231.5,0,1281.765625,0,0
4384,0,133.599991,57220.05078,0,7270.386719,0,0
4385,0,133.599991,58312.95313,0,8363.289063,85,0
4386,0,133.599991,23221.15039,0,-26728.51367,37,0
4387,39.999996,66.799995,36054.05078,399.999969,-13896.28125,25.000004,0
4388,0,66.799995,27406.5,0,-22543.83203,36,0
4389,40,0,28142.65039,399.999969,-21808.34961,22.000002,0
4390,0,40,21433.2207,0,-28517.38086,0,31.200003
4391,23.952097,0,28056.8418,239.520966,-21894.1582,23.047903,0
4392,0,38.732395,12055.25,0,-37895.36328,0,0
4393,23.193052,0,27063.625,231.930511,-22887.375,88.806946,0
4394,0,0,25397.25,0,-24553.75,15,0
4395,0,0,21474.75,0,-28476.25,72,0
4396,0,34.507042,19264.79883,0,-30685.85547,0,0
4397,0,74.507042,20699.78125,0,-29250.47461,0,11.200002
4398,10,57.807041,27000.25,100,-22950.17188,0,0
4399,0,90.905632,53160.25,0,3210.158936,0,0
4400,0,130.90564,65257.47656,0,15307.78711,0,41.200001
4401,40,64.105644,68101.60156,400,18151.24219,3,0
4402,31,12.335646,76130.84375,310,26179.9707,0,0
4403,0,46.84269,61797.95313,0,11847.41992,0,0
4404,0,65.856773,71460.09375,0,21509.75586,0,0
4405,0,65.856773,73351.85156,0,23401.50781,79,0
4406,0,93.321564,53540.25,0,3590.183105,0,0
4407,0,93.321564,41381.54688,0,-8568.517578,74,0
4408,0,93.321564,43170,0,-6780.066895,30,0
4409,27.472307,47.44281,37826.53906,274.723083,-12123.98633,58.527691,0
4410,0,82.654076,32479.60156,0,-17470.57227,0,0
4411,0,113.639992,29141.54883,0,-20808.31445,0,0
4412,40,46.839993,37246.60156,400,-12703.93164,32,0
4413,0,86.839996,23163.61914,0,-26786.51172,0,0.200002
4414,40,20.039997,43288.80078,400,-6662.000977,20,0
4415,0,20.039997,30728.69922,0,-19222.09961,12,0
4416,0,60.039997,23121.95898,0,-26828.43945,0,20.200003
4417,18,29.979998,7892,180,-42058.69922,0,0
4418,0,29.979998,3089.599854,0,-46861.10156,26,0
4419,0,69.979996,-760.410095,0,-50710.71094,0,14.200002
4420,0,69.979996,3024.75,0,-46925.55078,5,0
4421,0,69.979996,3063.949951,0,-46886.35156,24,0
4422,0,69.979996,2146.949951,0,-47803.35156,12,0
4423,0,69.979996,0,0,-49950.30078,0,0
4424,0,69.979996,0,0,-49950.30078,0,0
4425,0,69.979996,0,0,-49950.30078,0,0
4426,0,69.979996,2622,0,-47328.30078,22,0
4427,0,69.979996,5393.200195,0,-44557.10156,28,0
4428,0,69.979996,8274.399414,0,-41675.90234,22,0
4429,0,72.092674,4195.75,0,-45754.52734,0,0
4430,0,72.092674,0,0,-49950.27734,0,0
4431,0,72.092674,3431.099854,0,-46519.17969,19,0
4432,0,72.092674,6624.349609,0,-43325.92969,37,0
4433,0,76.318024,7058.349609,0,-42891.88672,0,0
4434,5.699417,66.799995,6057.867676,56.994167,-43892.46484,35.300583,0
4435,0,66.799995,10740.84961,0,-39209.48047,27,0
4436,0,66.799995,3615.899902,0,-46334.43359,14,0
4437,0,66.799995,4640.25,0,-45310.08203,35,0
4438,40,0,11258.75,399.999969,-38692.25,3.000002,0
4439,0,0,7652,0,-42299,35,0
4440,0,0,4131.299805,0,-45819.69922,30,0
4441,0,14.788733,5584.049805,0,-44366.80078,0,0
4442,0,14.788733,4016,0,-45934.85156,31,0
4443,0,14.788733,2906.550049,0,-47044.30078,5,0
4444,8.855529,0,5067.375488,88.55529,-44883.625,30.144472,0
4445,0,40,-575.78009,0,-50526.37891,0,17.200003
4446,20.688351,20.019716,0,206.883499,-49950.80078,0,0
4447,0,33.399998,2504.900146,0,-47445.76563,0,0
4448,20,0,3417.199951,199.999985,-46533.80078,0.000001,0
4449,2.896459,19.737885,3300.800049,28.96459,-46650.00391,0,0
4450,4,13.057884,2746.650146,40,-47204.21875,0,0
4451,0,19.395912,3670.650146,0,-46280.15625,0,0
4452,0,19.395912,0,0,-49950.80469,0,0
4453,0,19.395912,0,0,-49950.80469,0,0
4454,0,19.395912,3882.850098,0,-46067.95703,0,79
4455,0,19.395912,0,0,-49950.80469,0,0
4456,0,19.395912,3127.449951,0,-46823.35547,0,2
4457,0,38.409996,3114.549805,0,-46836.06641,0,0
4458,0,38.409996,8463.599609,0,-41487.01563,0,27
4459,22.999998,0,6096.400391,229.999985,-43854.60156,0.000002,0
4460,0,0,10778.59961,0,-39172.39844,0,13
4461,0,0,5784.049805,0,-44166.94922,0,10
4462,0,0,0,0,-49951,0,0
4463,0,0,0,0,-49951,0,0
4464,0,0,0,0,-49951,0,0
4465,0,40,-997.930115,0,-50948.53125,0,24.200003
4466,24.521807,27.58507,2831.899902,245.218063,-47118.82422,0,0
4467,0,36.739998,3521.75,0.000005,-46428.88281,0,0
4468,22,0,6171.399902,220,-43779.60156,0.000001,0
4469,14.583638,0,7889.350098,145.83638,-42061.64844,0,0
4470,17.500366,0,11744.55078,175.003662,-38206.44922,0,0
4471,0,40,20090.57031,0,-29860.0293,0,3.200002
4472,16.799997,51.944004,21124.5,167.999985,-28825.98047,0,0
4473,14.76381,51.77,20581,147.638107,-29369.48242,0,0
4474,31.000002,0,19700.29883,310.000031,-30250.70117,0,0
4475,8.939632,20.943796,15909.60059,89.396324,-34041.19141,0,0
4476,0,55.45084,18912.09961,0.000002,-31038.3457,0,0
4477,0.000001,56.155064,17944.65039,0.000008,-32005.78711,0,0
4478,0,77.986053,10555,0,-39395.21875,0,0
4479,8.000002,64.626053,13437.7002,80.000023,-36512.65234,0,0
4480,0,104.626053,21221.14063,0,-28728.81445,0,5.200002
4481,30.12179,54.322666,20471.7793,301.217896,-29478.67773,12.878211,0
4482,0,54.322666,28554.59961,0,-21395.85547,5,0
4483,0,91.646614,40973.5,0,-8976.583984,0,0
4484,40,24.846615,34938.59766,400,-15012.15234,29,0
4485,0,64.846619,30464.05078,0,-19486.30078,0,7.200002
4486,0,85.269157,26607,0,-23343.14648,0,0
4487,0,125.269157,21277.00977,0,-28672.73828,0,17.200003
4488,0,160.480423,17429.05078,0,-32520.3457,0,0
4489,0,165.410004,13785.25,0,-36164.09766,0,0
4490,0,165.410004,19316.10156,0,-30633.24414,38,0
4491,0,165.410004,15637.20117,0,-34312.14453,75,0
4492,0,205.410004,15055.59961,0,-34893.34766,0,19.200003
4493,9.000006,190.37999,13528.5,90.000053,-36420.59766,45.999996,0
4494,39.999996,123.579994,23878.90039,399.999969,-26070.86523,19.000004,0
4495,39,58.449997,36439.39844,389.999969,-13511.0166,0.000002,0
4496,35,0,26815.25,350,-23135.75,0.000001,0
4497,0,31.690142,14044.75,0,-35905.93359,0,0
4498,4,25.010141,13710.30078,40,-36240.44922,0,0
4499,0,48.24958,12450.4502,0,-37500.06641,0,0
4500,0,60.221413,13240.29981,0,-36710.09766,0,0
4501,0,84.165077,16397.40039,0,-33552.75781,0,0
4502,36,24.045078,16393.19922,360,-33557.55859,0,0
4503,0,24.045078,20493,0,-29457.75977,35,0
4504,0,33.904232,13167.75,0,-36782.91016,0,0
4505,0,33.904232,15150.75,0,-34799.91016,46,0
4506,0,33.904232,13448.84961,0,-36501.8125,20,0
4507,0,34.608456,15281.4502,0,-34669.20313,0,0
4508,0,37.425358,11720.5,0,-38230.125,0,0
4509,0,69.819725,11418.90039,0,-38531.40234,0,0
4510,0,69.819725,16172.7002,0,-33777.60156,43,0
4511,0,69.819725,11310.75,0,-38639.55078,3,0
4512,0,69.819725,10322.75,0,-39627.55078,40,0
4513,0,86.72113,11982,0,-37968.13281,0,0
4514,18.567856,55.712811,16878.55469,185.678558,-33071.88672,43.432144,0
4515,0,55.712811,23423.25,0,-26527.19141,103,0
4516,0,84.586052,17274.25,0,-32675.9043,0,0
4517,0,84.586052,23768.84961,0,-26181.30469,13,0
4518,0,121.909996,28033.10156,0,-21916.67969,0,0
4519,0,121.909996,39761.80078,0,-10187.98047,61,0
4520,0,121.909996,38894.5,0,-11055.28027,41,0
4521,33,66.799995,48007,330,-1943.333862,0,0
4522,0,66.799995,47436.84766,0,-2513.48291,32,0
4523,40,0,55416.04688,399.999969,5465.047852,50,0
4524,0,0,77786.94531,0,27835.94922,85,0
4525,0,40,56607.1875,0,6656.589355,0,18.200003
4526,23.952097,0,76427.32031,239.520966,26476.32031,50.047905,0
4527,0,0,51109.55078,0,1158.551636,29,0
4528,0,0,38368.89844,0,-11582.10156,0,77
4529,0,7.042254,39870.15234,0,-10080.77832,0,0
4530,0,47.042255,29448.90039,0,-20501.62891,0,10.200002
4531,0,85.070427,39448,0,-10502.14941,0,0
4532,0,85.070427,37070.64844,0,-12879.5,70,0
4533,0,85.070427,43871.14844,0,-6078.999512,69,0
4534,0,125.070427,64791.12109,0,14841.37109,0,4.200002
4535,0,125.070427,73222.25,0,23272.5,135,0
4536,0,125.070427,48653.45313,0,-1296.297974,57,0
4537,40,58.270428,11767.29981,400,-38183.11719,12,0
4538,0,89.256348,8110.749512,0,-41839.35938,0,0
4539,0,102.636627,7819.5,0,-42130.47266,0,0
4540,16.145826,75.673096,2750.555908,161.458267,-47199.6875,5.854173,0
4541,0,75.673096,2030.5,0,-47919.74219,9,0
4542,0,75.673096,5126.950195,0,-44823.29297,18,0
4543,7,63.983097,4327,70,-45623.35938,0,0
4544,0,63.983097,7700.850098,0.000002,-42249.51172,27,0
4545,0,63.983097,7356.75,0,-42593.60938,36,0
4546,0,63.983097,7106.25,0,-42844.10938,33,0
4547,0,63.983097,8954.400391,0,-40995.96094,0,34
4548,0,66.799995,4451,0,-45499.33203,0,0
4549,40,0,8969.700195,399.999969,-40981.30078,2.000002,0
4550,0,0,8686.200195,0,-41264.80078,0,32
4551,0,11.971831,4455.950195,0,-45494.92969,0,0
4552,0,11.971831,3997.800049,0,-45953.08203,3,0
4553,0,27.46479,4712.850098,0,-45237.875,0,0
4554,0,27.46479,3850.899902,0,-46099.82422,24,0
4555,0,27.46479,0,0,-49950.72656,0,0
4556,0,27.46479,0,0,-49950.72656,0,0
4557,0,33.802818,4796.949707,0,-45153.71094,0,0
4558,1,32.13282,4973.550293,10,-44977.12891,0,0
4559,0,54.668034,7205.800293,0,-42744.65234,0,0
4560,0,66.799995,4814.612305,0,-45135.71875,0,3.772611
4561,0,66.799995,7682.400391,0,-42267.93359,0,26
4562,0,66.799995,6142.5,0,-43807.83203,27,0
4563,0,66.799995,8748.199219,0,-41202.13281,34,0
4564,40,0,14132.34961,399.999969,-35818.64844,1.000002,0
4565,0,20.422535,10082.04981,0,-39868.74609,0,0
4566,0,56.338028,8324.049805,0,-41626.38672,0,0
4567,0,56.338028,8913.700195,0,-41036.73828,31,0
4568,0,56.338028,5103.950195,0,-44846.48828,0,18
4569,0,56.338028,7879.400391,0,-42071.03516,3,0
4570,0,69.014084,3914.25,0,-46036.05859,0,0
4571,0,69.014084,7982.300293,0,-41968.00781,0,10
4572,0,84.507042,10053.39941,0,-39896.75391,0,0
4573,0,100.704224,18768.25,0,-31181.74219,0,0
4574,0,100.704224,10914,0,-39035.99219,36,0
4575,0,100.704224,15959.4502,0,-33990.54297,22,0
4576,0,130.281693,18251.35156,0,-31698.3457,0,0
4577,2.193898,126.617882,17070.28125,21.938982,-32879.45313,43.806103,0
4578,24,86.53788,21755.40039,240,-28194.73438,0.000001,0
4579,33.999996,29.757885,33874.60156,339.999969,-16076.10156,0.000002,0
4580,0,29.757885,12720.2002,0,-37230.50391,47,0
4581,0,29.757885,14194.35059,0,-35756.35156,13,0
4582,0,44.546619,8006.099609,0,-41944.45313,0,0
4583,2,41.206619,8156.649902,20,-41793.9375,0,0
4584,14,17.82662,7194.449707,140,-42756.37109,0,0
4585,0,28.390001,6841.050293,0,-43109.66406,0,0
4586,17,0.000002,4327.25,170,-45623.75,0,0
4587,0,2.816904,3559.850098,0,-46391.12109,0,0
4588,0,9.154932,2842.75,0,-47108.16016,0,0
4589,0,9.154932,4234.850098,0,-45716.05859,21,0
4590,0,9.154932,5358.350098,0,-44592.55859,17,0
4591,0,13.380284,5618.549805,0,-44332.31641,0,0
4592,0,19.718313,5448,0,-44502.80469,0,0
4593,7,8.028314,8638.5,70,-41312.41797,0,0
4594,0,19.295919,7939.850098,0,-42010.95703,0,0
4595,0,19.295919,6325.650391,0,-43625.15625,9,0
4596,11.554443,0,8124.249023,115.544434,-41826.75,11.445557,0
4597,0,16.901409,10188.75,0,-39762.08203,0,0
4598,0,16.901409,8961.049805,0,-40989.78125,0,30
4599,0,28.873241,4610.149902,0,-45340.5625,0,0
4600,0,28.873241,3775.449951,0,-46175.26172,9,0
4601,0,28.873241,5008.5,0,-44942.21094,21,0
4602,0,28.873241,8583.900391,0,-41366.8125,3,0
4603,0,50.704227,4314.100098,0,-45636.39453,0,0
4604,25.952267,7.363943,10936.89551,259.522675,-39014.03125,3.047733,0
4605,0,7.363943,5715.399902,0,-44235.52734,13,0
4606,4,0.683943,5745.25,40,-44205.74219,0,0
4607,0,13.36,6090,0,-43860.86719,0,0
4608,0,13.36,7859.899902,0,-42090.96484,29,0
4609,0,13.36,8115.5,0,-41835.36719,30,0
4610,0,13.36,17211.5,0,-32739.36719,5,0
4611,0,13.36,26822.5,0,-23128.36719,5,0
4612,8,0,33640.84766,80,-16310.15039,0,0
4613,0,0,36206.19922,0,-13744.79981,136,0
4614,0,32.394367,14674.85059,0,-35275.82422,0,0
4615,0,69.014084,20259.5,0,-29690.80859,0,0
4616,0,99.295776,19240.34961,0,-30709.6582,0,0
4617,0,139.295776,20324.65039,0,-29624.95703,0,27.200003
4618,40,72.495781,46105.75,400,-3844.525879,32,0
4619,40,5.695783,28539.95117,400,-21410.99219,65,0
4620,0,5.695783,24137.94922,0,-25812.99414,55,0
4621,0,32.456348,22767.09961,0,-27183.57617,0,0
4622,0,32.456348,23620.09961,0,-26330.57617,58,0
4623,0,32.456348,27684.5,0,-22266.17578,0,20
4624,0,32.456348,32954.75,0,-16995.92578,48,0
4625,1.158143,30.522251,16532.62695,11.581426,-33418.07031,62.841858,0
4626,0,30.522251,15479.54981,0,-34471.14453,0,12
4627,9,15.492251,16663.75,90,-33287.09375,0,0
4628,0,30.98521,12535.24902,0,-37415.44141,0,0
4629,0,30.98521,11100.54981,0,-38850.14063,3,0
4630,0,30.98521,28550.55078,0,-21400.14063,16,0
4631,0,30.98521,21581.90039,0,-28368.79102,0,13
4632,0,30.98521,35000.85156,0,-14949.83984,0,26
4633,0,30.98521,45777.84766,0,-4172.84082,0,151
4634,0,30.98521,34717,0,-15233.69043,0,122
4635,0,52.111973,40598.19922,0,-9352.280273,0,0
4636,0,58.450001,47991.29688,0,-1959.116821,0,0
4637,0,58.450001,29665.59961,0,-20284.81641,35,0
4638,0,98.449997,43063.07813,0,-6886.935547,0,38.200001
4639,0,98.449997,43529.75,0,-6420.26709,39,0
4640,0,100.562675,74809.75,0,24859.75781,0,0
4641,40,33.762676,51639.89844,400,1689.235962,34,0
4642,0,54.889439,67812.85156,0,17862.40039,0,0
4643,32.867928,0,62946.45703,328.679291,12995.45898,82.132072,0
4644,0,40,75162.23438,0,25211.63867,0,15.200002
4645,0,40,94538.5,0,44587.89844,73,0
4646,0,42.816902,102258.3438,0,52307.77344,0,0
4647,0,42.816902,104777.75,0,54827.17969,145,0
4648,0,82.816902,93033.46875,0,43083.29688,0,0.200002
4649,31,31.046904,103913,310,53962.30859,0,0
4650,18.590961,0,88484.29688,185.909607,38533.30078,22.409039,0
4651,0,40,75483.5,0,25532.90039,0,42.200001
4652,0,80,67379.14063,0,17428.9375,0,90.200005
4653,19.126152,60.119999,49174.25,191.26152,-776.150574,0,0
4654,36,0,64096.65234,360,14145.65234,0,0
4655,0,40,48261.64063,0,-1688.958374,0,27.200003
4656,40,1.369017,32249.15234,400,-17701.83398,0,2
4657,1.417532,0,24095.34961,14.175323,-25855.65039,0,81
4658,0,0,23729.29883,0,-26221.70117,10,0
4659,7.799998,26.974003,17834.45117,77.999985,-32116.2793,0,0
4660,0,57.039146,25314.78711,0,-24635.64258,0,17.307497
4661,0,97.039146,31117.08008,0,-18832.95117,0,72.200005
4662,36.952095,35.329147,46828.86719,369.520966,-3121.781006,77.047905,0
4663,0,75.329147,58605.12109,0,8654.873047,0,72.200005
4664,0,115.329147,54224.54297,0,4274.694824,0,55.200001
4665,0,127.30098,43471.94922,0,-6477.777344,0,0
4666,0,127.30098,78153,0,28203.27344,0,0
4667,40,60.50098,87682.30469,400,37731.90625,36,0
4668,0,100.500977,80856.15625,0,30906.16406,0,72.200005
4669,0,128.669998,67895.60156,0,17945.88867,0,0
4670,0,128.669998,59668.44922,0,9718.734375,3,0
4671,31,76.900002,73705.75,310,23755.51953,0,0
4672,40,10.100003,77840.60156,400,27889.70508,108,0
4673,0,50.100002,37515.96875,0,-12434.53125,0,56.200001
4674,30,0.000004,39008.5,300,-10942.50098,0,0
4675,0,0.000004,63115.60156,0,13164.60254,149,0
4676,0,40.000004,74786.99219,0,24836.38867,0,11.200002
4677,1.952099,36.739998,90353.39844,19.520987,40402.76172,191.047897,0
4678,0,36.739998,94000.5,0,44049.86719,0,0
4679,22,0,47440.5,220,-2510.5,0.000001,0
4680,0,40,28971.55859,0,-20979.04102,0,25.200003
4681,3.687868,33.841259,20740.57422,36.878681,-29210.08789,75.312134,0
4682,0,33.841259,17814.05078,0,-32136.61133,43,0
4683,0,33.841259,11534.85059,0,-38415.8125,56,0
4684,0.999999,32.171261,8891.549805,9.999992,-41059.12891,0.000001,0
4685,0,61.044502,7804.999512,0.000005,-42145.39063,0,0
4686,0.000002,80.76281,14772.15039,0.000016,-35178.04297,0,0
4687,40,13.962812,23017.19922,400,-26933.66016,9.000001,0
4688,0,47.061405,12780.75,0,-37169.78125,0,0
4689,8,33.701405,18732.34961,80,-31218.31445,0,0
4690,0,59.053516,11788.75,0,-38161.66016,0,0
4691,0,66.799995,15527.39941,0,-34422.93359,0,0
4692,40,0,21859.89844,399.999969,-28091.10156,36,0
4693,0,26.760565,11724.75,0,-38225.98047,0,0
4694,5,18.410564,11555.44922,50,-38395.36719,0,0
4695,0,34.607746,6961.5,0,-42989.15234,0,0
4696,0,47.988029,7778.25,0,-42172.26953,0,0
4697,0,47.988029,9573.549805,0,-40376.96875,17,0
4698,0,62.776764,13358.4502,0,-36591.92188,0,0
4699,0,62.776764,25643.25,0,-24307.12109,0,0
4700,0,62.776764,32043.65039,0,-17906.72266,19,0
4701,0,102.213387,15080.5,0,-34869.47656,0,0
4702,26,58.793388,19625.25,260,-30325.16211,0,0
4703,0,72.173668,9863.150391,0,-40087.12891,0,0
4704,27,27.08367,11435.39941,270,-38515.32813,0,0
4705,0,27.08367,5137.000488,0,-44813.73047,22,0
4706,0,27.08367,0,0,-49950.73047,0,0
4707,0,27.08367,0,0,-49950.73047,0,0
4708,0,27.08367,0,0,-49950.73047,0,0
4709,0,27.08367,-504,0,-50454.73047,72,0
4710,0,27.08367,0,0,-49950.73047,0,0
4711,0,27.08367,0,0,-49950.73047,0,0
4712,0,27.08367,0,0,-49950.73047,0,0
4713,0,27.08367,0,0,-49950.73047,0,0
4714,0,27.08367,0,0,-49950.73047,0,0
4715,0,27.08367,6706.5,0,-43244.23047,14,0
4716,0,27.08367,0,0,-49950.73047,0,0
4717,0,27.08367,0,0,-49950.73047,0,0
4718,16.217766,0,6320.835938,162.177673,-43630.16406,3.782233,0
4719,0,0,7082.399902,0,-42868.60156,16,0
4720,0,0,8692.75,0,-41258.25,26,0
4721,0,0,0,0,-49951,0,0
4722,0,0,0,0,-49951,0,0
4723,0,0,0,0,-49951,0,0
4724,0,11.267606,4149.5,0,-45801.38672,0,0
4725,0,11.267606,0,0,-49950.88672,0,0
4726,0,11.267606,0,0,-49950.88672,0,0
4727,0,11.267606,0,0,-49950.88672,0,0
4728,0,15.492958,3282.75,0,-46668.09375,0,0
4729,0,15.492958,0,0,-49950.84375,0,0
4730,0,19.718309,4112.400391,0,-45838.40234,0,0
4731,0,28.87324,3299,0,-46651.71094,0,0
4732,0,28.87324,2394.449951,0,-47556.26172,9,0
4733,0,28.87324,0,0,-49950.71094,0,0
4734,0,28.87324,3260.899902,0,-46689.8125,20,0
4735,0,28.87324,3531.75,0,-46418.96094,18,0
4736,0,68.873238,-1141.900024,0,-51092.21094,0,25.200003
4737,17,40.483238,5956,170,-43994.59375,0,0
4738,0,40.483238,0,0,-49950.59375,0,0
4739,3,35.47324,4577.75,30,-45372.89453,0,0
4740,5,27.12324,8651.75,50,-41298.98047,0,0
4741,0,31.348591,9624,0,-40326.6875,0,0
4742,0,31.348591,9373.349609,0,-40577.33594,26,0
4743,0,31.348591,11180.65039,0,-38770.03516,43,0
4744,0,31.348591,9804.700195,0,-40145.98828,0,6
4745,0,31.348591,0,0,-49950.6875,0,0
4746,18.771612,0,1410.436157,187.71611,-48540.5625,53.22839,0
4747,0,0,0,0,-49951,0,0
4748,0,0,0,0,-49951,0,0
4749,0,0,0,0,-49951,0,0
4750,0,0,1474.400146,0,-48476.60156,76,0
4751,0,6.338028,5734.25,0,-44216.6875,0,0
4752,0,6.338028,0,0,-49950.9375,0,0
4753,0,6.338028,16128.75,0,-33822.1875,0,0
4754,0,6.338028,11521.7002,0,-38429.23828,9,0
4755,0,25.352114,12221.75,0,-37728.99609,0,0
4756,0,25.352114,31405.29883,0,-18545.44727,0,45
4757,0,25.352114,15630.25,0,-34320.49609,17,0
4758,0,32.394367,32700.80078,0,-17249.875,0,0
4759,0,32.394367,43578.55078,0,-6372.124023,96,0
4760,0,32.394367,47329.80078,0,-2620.874023,89,0
4761,0,72.394363,25048.71094,0,-24901.56445,0,2.200002
4762,0,72.394363,24287.55078,0,-25662.72461,84,0
4763,0,72.394363,51428.35156,0,1478.07605,101,0
4764,40,5.594365,67876.60156,400,17925.6582,26,0
4765,3.349919,0,76140.24219,33.499195,26189.24023,84.650078,0
4766,0,0,39489.44922,0,-10461.54981,0,99
4767,10.937729,0,35052,109.377289,-14899,0,0
4768,0,40,27762.56836,0,-22188.03125,0,41.200001
4769,26.419142,14.485065,46494.14844,264.191406,-3456.707031,100,0
4770,0,54.485065,41274.33203,0,-8676.124023,0,35.200001
4771,0,94.485062,54698.66016,0,4748.606445,0,43.200001
4772,0,132.513229,30845.90039,0,-19103.77344,0,0
4773,12,112.473228,23980.05078,120,-25969.82422,0,0
4774,0,133.599991,28821.84961,0,-21127.81445,0,0
4775,40,66.799995,35242.14844,400,-14708.18164,47,0
4776,0,66.799995,19746.15039,0,-30204.18164,0,33
4777,0,66.799995,6686.75,0,-43263.58203,18,0
4778,0,66.799995,8044.950195,0,-41905.38281,49,0
4779,0,66.799995,4011.600098,0,-45938.73047,0,21
4780,0,66.799995,7866.450195,0,-42083.88281,0,42
4781,0,66.799995,10467.29981,0,-39483.03125,0,33
4782,0,106.799995,-720.640076,0,-50670.57031,0,23.200003
4783,14,83.419998,2688.5,140,-47261.66406,0,0
4784,0,83.419998,0,0,-49950.16406,0,0
4785,25,41.669998,3849.699707,250,-46100.88281,0,0
4786,4,34.989998,3059,40,-46891.64844,0,0
4787,0,44.144928,3430.250244,0,-46520.30859,0,0
4788,19,12.414928,11639.55078,190,-38311.32422,0,0
4789,0,35.654366,9262.200195,0,-40688.44141,0,0
4790,11.7356,16.055914,5068.328613,117.356003,-44882.51172,20.2644,0
4791,0,16.055914,11927.64941,0,-38023.19141,0,46
4792,0,16.055914,10806.25,0,-39144.58984,0,32
4793,0,16.055914,6671.950195,0,-43278.89063,30,0
4794,0,34.365772,3816.699951,0,-46133.95703,0,0
4795,0,34.365772,5737.100098,0,-44213.55469,0,14
4796,0,34.365772,5566.649902,0,-44384.00781,0,23
4797,0,34.365772,9300.75,0,-40649.90625,0,12.999998
4798,0,35.069996,7680,0,-42270.64844,0,0
4799,0,35.069996,5424.75,0,-44525.89844,1,0
4800,20.999998,0,8067.5,209.999985,-41883.5,0.000002,0
4801,0,20.422535,70144.44531,0,20193.65234,0,0
4802,12.229063,0,30580.92773,122.290634,-19370.07227,7.770937,0
4803,0,0,42335.5,0,-7615.499023,153,0
4804,0,0,30477.5,0,-19473.5,40,0
4805,0,0,23534.5,0,-26416.5,50,0
4806,0,40,48157.80859,0,-1792.791138,0,95.200005
4807,0,40,40459.04688,0,-9491.551758,0,111
4808,0,42.112675,14133.25,0,-35817.32813,0,0
4809,0,60.422535,34568.80078,0,-15381.59668,0,0
4810,0,100.422531,51740.28906,0,1790.292603,0,3.200002
4811,0,100.422531,94876.75,0,44926.75391,103,0
4812,0,100.422531,129149.75,0,79199.75781,24,0
4813,0,140.422531,56794.67188,0,6845.074707,0,58.200001
4814,28.037447,93.599998,159523.6094,280.374451,109573.5547,77.962555,0
4815,0,133.600006,91474.1875,0,41524.52344,0,50.200001
4816,40,66.800011,117771.75,400,67821.42188,24,0
4817,40,0.000012,105087.8516,400,55136.85156,58,0
4818,0,40.000011,100391.5469,0,50440.94141,0,91.200005
4819,23.952103,0,48329.89844,239.521027,-1621.103027,11.047896,0
4820,0,0,87277.70313,0,37326.69922,87,0
4821,0,40,64051.69922,0,14101.10059,0,29.200003
4822,27.146715,25.049999,30058.5,271.467133,-19892.25,0,0
4823,15,0,37077.75,150,-12873.25,0,0
4824,0,40,15080.58008,0,-34870.01953,0,8.200002
4825,0,69.577469,11315.74902,0,-38634.55469,0,0
4826,0,98.450706,9895.75,0,-40054.26563,0,0
4827,0,98.450706,5848.449707,0,-44101.56641,0,32
4828,0,98.450706,3677.5,0,-46272.51563,3,0
4829,0,116.760567,3667.75,0,-46282.08203,0,0
4830,3.422793,111.044502,3147.15625,34.227932,-46802.73438,5.577207,0
4831,0,111.044502,0,0,-49949.89063,0,0
4832,0,111.044502,0,0,-49949.89063,0,0
4833,0,111.044502,14014.19922,0,-35935.69141,47,0
4834,0,111.044502,18707.04883,0,-31242.83984,1,0
4835,0,111.044502,25721.40039,0,-24228.49023,4,0
4836,0,111.044502,18976.75,0,-30973.13867,42,0
4837,0,111.044502,16820.09961,0,-33129.78906,33,0
4838,0,139.91774,19342.5,0,-30607.10156,0,0
4839,9.566585,123.941544,10270.03711,95.665848,-39679.72266,29.433414,0
4840,39,58.811546,9121,390,-40829.41016,0,0
4841,0,65.853798,6712.249512,0,-43238.08984,0,0
4842,0,65.853798,5612.649902,0,-44337.69141,9,0
