Price (Euros)
66.60875
66.60875
66.60875
49.62
49.29
45.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
50.0
58.43
66.60875
66.60875
45.86
46.89
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
9.0
45.0
9.0
9.0
9.0
9.0
15.0
45.0
45.0
45.0
45.0
42.75
40.84
45.0
45.0
45.0
34.04
45.0
45.0
45.0
9.0
15.0
45.0
45.0
38.65
45.0
34.04
45.0
9.0
40.84
45.0
45.0
45.0
45.0
45.0
45.0
50.0
49.19
49.19
47.63
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
45.0
50.0
45.0
50.0
49.1
50.0
52.81
66.60875
66.60875
66.60875
45.86
46.25
46.25
48.73
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
45.0
38.65
45.0
45.0
34.04
45.0
45.0
45.0
50.0
50.0
50.0
50.0
66.60875
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
50.55
50.84
52.64
45.0
45.0
45.0
45.0
49.29
50.0
46.06
50.94
50.94
49.82
48.15
48.15
48.15
45.0
45.0
51.93
52.64
52.64
66.60875
66.60875
66.60875
66.60875
65.39
52.64
52.64
52.64
45.0
52.64
45.0
45.0
45.0
53.62
66.60875
66.60875
53.68
52.14
49.19
45.0
45.0
45.0
51.33
52.64
52.64
52.64
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
47.85
45.0
45.0
45.0
45.0
50.0
45.0
46.59
45.0
45.0
50.0
50.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
42.89
42.0
45.0
45.0
45.0
45.0
45.0
46.59
50.0
46.59
47.63
47.63
48.17
40.33
45.0
50.0
50.0
50.0
50.0
46.66
45.0
50.0
45.0
45.0
45.0
14.38
45.0
43.7
50.0
50.0
50.0
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
47.85
47.85
47.85
46.59
46.59
46.59
49.19
47.63
50.0
46.59
47.85
50.0
50.0
46.06
50.0
50.0
52.64
45.0
45.0
52.64
52.64
47.85
50.41
56.56
57.88
50.94
51.97
50.85
49.19
48.89
48.89
47.63
47.63
47.63
47.85
47.85
47.85
46.59
52.64
45.0
45.0
45.0
45.0
50.0
45.0
50.0
66.60875
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
66.60875
66.60875
66.60875
46.76
47.63
52.64
45.0
45.86
45.86
45.0
45.0
45.0
0.0
0.0
0.0
0.0
0.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
43.22
45.83
50.0
50.0
50.0
56.02
66.60875
66.60875
117.48233872794118
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
45.98
47.63
47.63
45.0
45.0
45.0
45.0
45.0
47.63
50.0
50.0
51.97
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
52.64
45.0
45.0
45.0
45.0
45.0
45.0
45.0
37.96
50.0
50.0
50.0
66.60875
117.48233872794118
117.48233872794118
66.60875
66.60875
66.60875
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
9.0
45.0
45.0
45.0
45.0
45.0
9.0
45.0
45.0
45.56
45.56
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
45.0
45.0
45.0
45.0
40.84
38.65
0.0
0.0
42.89
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
38.65
40.84
40.84
42.89
42.89
45.0
43.7
0.0
0.0
39.02
35.19
17.38
45.0
39.02
45.0
50.0
50.0
50.0
50.0
50.0
50.0
52.64
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
9.0
45.0
45.0
12.0
21.52
45.0
45.0
45.0
45.0
45.0
15.0
34.04
34.04
34.04
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
0.0
0.0
0.0
0.0
40.84
40.84
45.0
45.0
9.0
9.0
9.0
3.91
3.91
1.03
1.03
1.03
1.03
1.03
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.55
45.0
7.42
11.47
45.0
45.0
38.65
34.04
34.04
9.0
1.03
1.03
1.03
1.03
1.03
1.03
1.03
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
45.0
45.0
45.0
45.0
2.98
9.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.0
45.0
45.0
9.0
45.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.88
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
45.0
45.0
45.0
45.0
34.04
45.0
45.0
45.0
50.0
50.0
50.0
50.0
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
49.62
52.64
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
46.59
46.59
50.0
50.0
49.87
50.0
50.0
66.60875
66.60875
52.64
52.64
45.0
45.0
45.0
45.0
45.0
50.0
45.0
45.0
47.85
50.0
57.02
66.60875
117.48233872794118
66.60875
66.60875
66.60875
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
46.59
46.59
45.0
45.0
45.0
45.0
45.0
45.0
50.0
50.0
57.34
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
66.60875
66.60875
117.48233872794118
66.60875
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
9.0
45.0
45.0
45.0
50.0
52.94
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
117.48233872794118
117.48233872794118
66.60875
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
45.0
36.95
45.0
50.0
66.60875
117.48233872794118
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
52.64
52.64
45.0
66.60875
45.0
45.0
50.0
66.60875
66.60875
66.60875
66.60875
117.48233872794118
117.48233872794118
117.48233872794118
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
46.59
66.60875
45.0
50.0
50.0
66.60875
45.0
45.0
49.29
46.78
66.60875
66.60875
66.60875
66.60875
66.60875
52.64
52.64
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
38.65
0.0
0.0
0.0
0.0
0.0
0.0
0.0
45.0
43.7
50.0
50.0
50.0
50.0
50.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
45.0
45.0
45.0
34.04
34.04
34.04
9.0
9.0
34.04
0.0
0.0
43.16
45.0
45.0
45.0
42.0
38.65
19.36
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
45.0
35.19
45.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
66.60875
66.60875
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
0.0
0.0
0.0
11.47
13.78
22.88
45.0
45.0
45.0
50.0
45.0
34.04
45.0
34.04
45.0
45.0
45.0
45.0
45.0
45.0
9.0
2.55
2.55
2.55
2.55
2.55
5.53
9.0
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
66.60875
66.60875
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
45.0
45.0
45.0
50.0
45.0
45.0
43.7
45.0
45.0
38.91
38.65
37.61
40.84
0.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
45.0
45.0
45.0
45.0
45.0
45.0
46.59
45.0
45.0
45.0
9.0
29.16
45.0
43.7
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
50.0
46.59
45.0
39.02
45.0
35.07
45.0
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
47.63
47.63
47.63
47.63
47.63
50.0
50.0
52.64
52.64
52.64
45.0
45.0
45.0
45.0
45.0
45.0
45.0
40.84
45.0
45.0
45.0
45.0
45.0
45.0
45.0
47.63
47.63
50.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
9.0
0.0
0.0
0.0
34.04
45.0
37.96
45.0
45.0
43.7
45.0
43.7
42.0
45.0
50.0
50.0
50.0
50.0
45.0
45.0
34.04
45.0
34.04
34.04
45.0
45.0
45.0
45.0
45.0
45.0
45.0
47.63
47.63
47.63
47.63
50.0
50.0
50.0
50.0
50.0
52.64
66.60875
66.60875
74.6
52.64
45.0
45.0
45.0
39.27
45.0
45.0
45.0
45.0
50.0
50.0
50.0
54.72
66.60875
117.48233872794118
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
66.60875
52.64
52.64
45.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
50.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
38.65
34.04
34.04
34.04
0.0
0.0
0.0
45.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
52.64
52.64
52.64
52.64
45.0
45.0
50.0
52.64
52.64
52.64
45.0
45.0
50.0
50.0
54.62
55.68
55.39
53.5
52.64
52.64
52.64
52.64
52.64
45.0
45.0
45.0
50.0
50.0
45.0
45.0
45.0
36.95
45.0
34.04
34.04
45.0
45.0
45.0
45.0
48.01
48.67
50.0
50.0
50.0
50.0
66.60875
66.60875
66.60875
66.60875
66.60875
45.0
45.0
45.0
45.0
34.04
34.04
0.0
34.04
9.0
9.0
9.0
43.22
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
43.7
50.0
45.0
38.65
45.0
45.0
34.04
45.0
9.0
0.0
0.0
0.0
0.0
12.0
23.83
43.56
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
25.75
25.75
0.0
0.0
0.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
50.0
50.0
52.64
66.60875
64.92541527324231
66.60875
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
66.60875
66.60875
66.60875
52.64
52.64
66.60875
45.0
45.0
45.0
45.0
45.0
45.0
50.0
49.87
50.0
45.0
45.0
45.0
49.29
49.29
50.0
45.27
45.0
45.0
45.0
45.0
45.0
45.0
45.0
23.83
23.83
45.0
45.0
45.0
45.0
34.04
0.0
32.27
40.84
45.0
45.0
45.0
45.0
45.0
34.04
45.0
45.0
45.0
45.0
45.0
15.0
34.04
34.04
38.65
38.65
9.0
9.0
45.0
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
45.0
45.0
45.0
45.0
45.0
2.98
45.0
45.0
45.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.0
9.0
9.0
9.0
45.0
9.0
45.0
45.0
45.0
45.0
34.04
45.0
9.0
9.0
1.03
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
9.0
0.0
9.0
1.52
1.52
45.0
45.0
45.0
9.0
45.0
15.0
43.7
50.0
47.63
50.0
50.0
50.0
50.0
50.0
50.0
50.0
52.64
66.60875
66.60875
66.60875
52.64
52.64
52.64
45.0
45.0
45.0
45.0
43.7
50.0
45.0
45.63
50.0
50.0
50.0
51.33
66.60875
52.64
45.0
45.0
45.0
45.0
45.0
45.0
15.0
40.16
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
45.0
45.0
45.0
45.0
45.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
9.0
9.0
45.0
50.0
50.0
50.0
50.0
50.0
50.0
45.0
45.0
45.0
45.0
45.0
45.0
9.0
45.0
45.0
45.0
34.04
45.0
45.0
9.0
9.0
9.0
9.0
38.65
45.0
45.0
42.75
43.7
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
45.0
34.04
34.04
34.04
0.0
0.0
0.0
0.0
9.0
9.0
9.0
40.84
45.0
45.0
45.0
38.65
45.0
45.0
45.0
45.0
34.04
45.0
45.0
45.0
34.04
45.0
34.04
45.0
45.0
1.52
45.0
45.0
45.0
45.0
45.0
50.0
50.0
