rolling_average,triangular,weibull
118.03348372738608,121.65637393766535,124.2
111.65355952026817,125.41877122727374,72.8
113.87725583483132,129.10218399471074,81.1
115.4532626075505,138.1700317167278,101.5
111.04125306678114,102.53191212762408,93.7
115.63859913532966,131.26663089740964,83.6
123.57191105790838,131.90473606416379,79.0
117.65202001187964,107.52190781610572,85.3
111.59283763454107,107.49983592376589,120.9
109.93369999915775,96.49033679587342,92.4
116.8261084931229,117.59044501123904,84.4
114.77345730754755,104.65287783793062,102.1
116.4261591813871,132.2796051198899,90.7
120.33292802416759,120.52729099204743,82.6
126.15893248562472,116.2540008018016,113.6
118.78494100084595,129.46071765827514,98.1
70.0,51.97267962488897,50.1
58.38492191780299,63.20400469505149,48.9
53.13496831652023,55.302812584945066,66.0
49.21664005027253,54.068774697839444,37.3
47.45725315505047,53.00722036077576,67.5
51.837849639760194,53.56551429259612,60.0
51.229014913860794,47.70207496321909,44.9
52.89714546238675,53.03500566670565,56.6
54.01649283245729,59.31420034826197,65.2
54.064017738981455,49.506957030174725,65.3
50.52827476953826,30.653174912296222,47.8
53.525322904004874,35.743795292466416,24.7
52.61351372846397,67.74105896211331,28.8
50.03618317402858,51.76268092744428,43.0
47.848381801836254,54.47001883248212,42.0
50.716659078045666,59.12443753851401,48.7
49.7761479506881,38.002698325493284,66.9
49.06531791218039,46.923235481570295,25.4
49.00465682933425,55.15825828353898,58.7
53.93568044043529,57.62374687575927,43.0
52.533450415741754,65.58961533010977,50.6
52.90415364783848,55.23749620610574,68.0
52.637737215513646,27.710460254230803,55.3
49.82056785653529,46.826203193104796,65.7
30.0,16.936385915439846,23.0
26.041535931804468,23.664216822158668,28.7
24.211099278234283,18.978141389730276,28.3
22.92411276197091,25.619421920086193,20.9
23.696536801153528,23.333928405636218,21.9
22.538452443972954,14.481721283844667,29.4
21.3437016152208,28.95590584640411,17.7
23.165836996622023,23.123859362183065,18.4
22.2395286923388,26.423578528681595,30.0
23.360073249319818,18.431327468111732,29.7
23.844522800264773,24.20149646225284,26.1
22.336701959253517,24.765378924896808,24.8
22.426789861457003,25.590397071034854,28.7
22.37210406421189,21.852306077952193,29.5
21.841954895546138,16.809487118071228,11.9
22.268538706457548,26.47564278011376,28.4
21.244041766550623,19.40321590989842,22.5
20.707531351546635,22.154625898936857,18.8
21.717886050068113,28.647072262182913,24.0
23.600418121966868,20.965149919380792,15.7
24.140767095752302,22.287799607001944,28.4
24.30962679081949,23.773661192980793,28.6
23.04294454908753,23.23253321764462,23.0
23.975652554822794,22.626294285013216,24.4
21.190852833180244,20.86240753601242,15.0
21.49437498266779,17.029905036674748,25.1
22.635566980582084,20.734298543671528,25.3
23.262575201650677,22.933576919472404,26.2
21.521999294751893,24.429231903267365,22.2
20.486714066184973,16.155253844591513,29.8
21.94120816105726,26.517065509005892,29.4
20.052501875905975,17.16221696096263,24.1
19.46520014583737,25.637819760323065,20.8
19.741636777479663,24.985185718069403,29.9
19.009994119833145,16.813200345029504,12.9
21.203143206235584,24.85391332810119,24.1
19.858210795878268,14.974654949471136,26.9
20.48652130512147,28.245859162284187,29.5
21.591902621132963,20.342471383643772,26.6
20.742312001470218,25.27541648354147,17.2
20.13805231039988,22.548120174996335,27.9
20.20647138697157,12.630455280133834,24.1
21.375728102667953,15.623303890788016,21.0
22.026464848304222,22.011654111545226,22.6
21.202269834389142,23.50688422996946,26.9
20.133264620432364,24.28750074608009,27.0
20.670080907006913,15.519366626708205,19.3
21.838275124410426,15.557272733028721,27.1
26.808669790160994,11.918884452361223,22.5
29.162632247710157,24.965375121465467,36.0
28.302474272251768,29.69099060317306,59.7
28.38473355481093,17.905616453548443,40.6
29.194310303885622,27.681010284188023,55.2
27.969906914726607,12.467450959280972,51.9
25.143367129344725,38.86466980656284,31.8
24.466437418587578,18.751757109197356,59.4
25.33752954380762,17.014638957809353,39.4
23.99383646779978,51.79134884583959,37.3
23.01677932139408,36.12578199045642,50.8
23.89612938426646,33.14423603973806,53.2
24.899594259828284,2.229541776892716,48.6
26.211772119783372,28.11365756967787,19.0
28.937634343931663,24.27137521766097,34.0
30.64427422548486,10.727800148396684,55.9
31.387028377134875,44.92961559101883,32.1
27.002639381898724,38.5900385239119,35.8
27.729219250311502,20.719541269882054,31.3
27.255521188628663,21.768193137089895,25.0
30.422185780997772,32.80270450815753,25.5
26.362734329716368,29.109331722080174,30.9
24.565285941233387,48.922345367622725,39.1
28.084589462525948,34.793726132400906,53.8
29.54914493701976,36.14690585123168,28.1
31.85531150112068,35.37178972634082,44.1
32.2983825949144,30.60974811570137,31.1
28.809710209501816,30.260374760514345,24.0
30.133186638535015,38.64996284195886,44.4
27.69422336275744,21.73421428886491,33.1
28.96535663338404,31.399133865462883,23.6
27.83528249477375,30.01174978976463,30.9
31.2889340002208,35.0046930146968,24.8
28.758935407994528,22.562097160604097,38.9
30.36530244364383,34.103696456396335,36.1
29.973678090928246,36.90108363107211,37.9
32.409639063631154,36.73389427945267,40.8
28.882851436478003,30.074435505103274,29.8
27.11477509883123,26.898349402891363,37.9
28.422751609999047,34.33751711415277,32.6
27.986941691158655,30.653079012502996,46.9
30.64569345341822,25.559740271108588,25.5
30.343729920714914,28.151181858890528,43.4
31.038924581481655,31.883794845062337,31.5
28.66376918609167,27.139772591986194,34.8
28.713310768224538,27.328423689032586,43.4
31.50395590671361,29.02639380131637,42.1
32.171872564875585,25.593509915632495,37.5
69.08524429749082,110.64424960106943,97.9
80.40539589256636,108.9880163432123,63.4
89.54839614473207,90.32690552263276,91.5
86.99956453575325,92.29226293333511,67.1
94.71847947138423,75.38888911378841,79.2
93.72763916585296,71.50886014636623,87.3
94.87513336393472,95.07764449531375,83.0
98.6725020564987,72.09860445436041,115.3
90.93485255160397,89.50136810916851,63.6
92.0100643800561,96.85311922737854,66.2
91.55172666882034,110.22064224381089,100.5
93.24412448850464,92.31136484725559,91.4
89.95237073221006,94.75310303679527,114.7
94.15170768523002,84.78011225297371,95.5
89.33086879682807,101.59345307822929,65.4
89.06762956218991,103.05273661184407,108.6
87.31697200610651,107.70874672739333,102.1
91.91661413540149,103.2178674079517,72.4
91.90305764885763,100.78828729325768,92.4
97.63494204917511,101.32740312416611,108.4
96.95277581182225,110.7515411011039,88.8
94.31148288979928,104.20683122259268,99.1
93.52565848728347,92.22801303593829,90.6
95.18316400281765,85.07098043408665,85.8
88.20388857982317,68.83175124343254,85.0
80.97974043671388,62.73852080661193,94.2
76.95786439732369,72.83229858364237,46.1
78.24156145576558,78.73796095975015,101.8
70.17200472779467,71.92467907544928,94.3
68.26151642293917,65.78941778632591,109.6
72.63883554225536,63.118026636025434,85.5
69.92630211472702,102.01939665654596,54.0
71.92869710792641,104.2466618909357,70.7
73.1624727733086,69.57029689452135,65.0
76.27686625296747,51.3194528862799,86.4
74.71445418247907,85.1714412004109,88.4
67.64054832201447,86.86205366478778,68.2
67.90013074714206,57.8202843882338,49.0
67.48184024349827,55.115046066546014,95.9
67.84530725728818,91.30710785301542,55.9
67.7249406617282,86.09642784929287,76.7
68.89102484919474,56.556502779133076,54.2
73.47184327547382,68.72624343551439,104.6
73.40959793166306,72.33624199204257,73.9
74.49118479594753,52.71584598142235,41.6
73.54251655971476,69.52135894353655,85.7
72.43581776132572,76.8488278122793,70.9
67.42685935944553,51.40705935106277,48.3
62.88418005701769,47.66344772036918,76.4
58.82482977287327,56.78959719162174,85.1
56.601592881811285,64.38834437917441,88.8
61.03948741098435,72.3816280541918,85.1
62.870566350300244,41.08595950544578,42.9
60.996398428820115,63.906010751756334,83.5
65.76172566882346,50.59089237136394,59.6
68.05832365760654,53.355449398220976,65.7
63.53778628660202,58.5258437242443,89.1
63.00703076395774,77.40161651234513,40.5
66.7307807032202,62.8251236448213,46.4
66.72766640804583,76.60708870349377,58.7
65.11751365761441,73.09143954696926,77.4
63.27012052797183,64.45397713197386,70.5
60.24040813567663,68.8764497665895,66.5
58.559476644466145,62.376768111565426,41.6
62.107022875419176,63.67176741516434,84.1
60.229158300886155,47.659121153069876,88.3
65.65432016348919,58.30729497503762,52.9
68.13172884237196,67.56137365817762,64.1
68.7594478049266,65.01861984586444,62.8
66.65501049120327,51.36390084013487,42.7
62.91219335335689,61.00536629946975,57.5
65.38308224751519,88.32663870952919,59.5
63.10780912790274,60.58766989669516,38.7
56.46166966921311,63.46968159582849,57.2
55.18386315714855,58.39852148983253,66.4
53.253184382916146,58.49381035402255,79.6
54.39032798777663,47.69829959228004,77.1
54.30124051897365,45.328845121868355,55.2
52.56827086174383,59.17622942385589,55.2
52.76485173879246,55.61282332430343,76.0
56.89307913167143,56.44592365305532,36.2
55.32070113221508,32.0902638562557,60.7
52.830095741220305,76.08055094946378,61.8
54.23296144423024,48.090683978573395,44.5
53.95401879092543,42.03466578182653,42.5
54.0482069237925,62.089885061863015,59.4
52.83869400837621,53.69742618769688,55.3
54.020849708393335,36.272221670419356,64.5
51.329457646942274,46.74360977852808,71.3
52.34642551794952,50.79686226553798,62.1
52.67782565199668,47.07600671378738,36.5
56.71791430745019,40.35167878976235,38.4
53.31655894157369,48.133786233782075,66.1
50.88597411333712,63.77874627981298,56.8
52.53625402078245,68.79306745093379,79.3
52.04624714357371,74.01734991854102,62.0
46.82394237790507,55.418982259278145,36.8
45.4927756160383,58.00197828096249,59.0
43.92861612807462,41.52353516444107,44.7
42.68471030723485,53.379396794402616,22.4
46.588244946018555,42.64557237010327,58.8
48.41150189427917,48.81342229090254,45.1
47.220902150685134,36.82529619091913,37.5
44.73719201719972,54.04448258664301,59.4
46.121251003897676,33.942578009755024,49.2
43.35750007614034,46.14732372733124,48.8
45.853809789776335,46.931049731195834,42.2
46.35353355153435,53.79193692951466,36.6
47.6679098607063,38.48267979128994,43.5
49.517034504592274,50.822700185499116,58.9
47.61019695611999,49.201064287033915,23.2
48.57305300397618,35.70212725682386,35.8
49.19254635179906,51.389092337062785,58.3
45.66908732987585,44.244021403563025,32.9
43.4437904334131,33.04511482577369,45.5
45.32286324330684,43.122520495191324,35.8
45.678164607523925,41.02584995933957,44.7
43.811813335133834,41.565708153262605,38.0
45.328720747676314,35.669652948852715,49.1
45.904893390462995,45.344848172266545,27.2
51.47187871406949,71.10432447202709,81.8
53.7820459611365,54.54991460149913,49.8
57.355641537131426,65.556873148243,75.9
56.85554767930731,53.029248295012536,89.8
56.92261351074538,73.59755673855604,43.3
54.958947012816694,48.926740286327615,63.9
60.37246475143869,70.71918169266971,75.5
62.412314342779,78.71238908655224,71.4
62.67261399754257,82.88541156859318,86.6
60.0393633905867,45.72083749944982,58.8
58.65039165268273,60.22625331607864,65.6
61.382851956667146,42.84657201546949,44.9
56.28127863995901,52.45159847512242,61.5
60.82541806602513,52.92835792771672,83.9
63.66930122428445,81.24441753661839,88.0
57.816103895294475,51.611106316255885,67.2
61.64193741289409,59.207946490070704,68.4
59.5364871766658,44.57401819691833,50.5
62.4619998688776,51.169427633362275,66.3
61.385089654318705,47.94390313167288,69.5
58.27366260260648,43.701342968110986,62.3
62.6441257894659,54.152881826188434,51.0
62.83198182556745,69.72291482728562,73.9
62.17698399630373,51.00795075410742,42.6
54.12991759272353,44.588096982422186,55.1
53.2754912683765,51.43007865381362,42.7
55.10430584638728,52.82245589279278,42.9
56.20807982210155,49.41265294018747,68.8
55.235141488133834,52.76904220896404,40.7
57.06002806629404,54.0738988733482,64.1
52.012257376001614,51.20157594888743,44.7
50.73423639355626,59.28812284083099,46.1
54.49092518545183,56.649939863708575,63.4
51.90388708138134,56.07307875537353,43.1
50.642483565075366,48.824970514708085,58.7
52.38063816000107,54.14103733418904,57.8
55.886122777788444,42.7469431956215,53.2
54.60570244789109,58.53304078451044,42.8
52.80396453072912,47.472563708943056,52.3
52.96902730801554,52.136990453903394,58.8
50.92320668383381,45.21832580176486,59.7
52.54640534145456,56.94473639151537,66.4
50.31250326161291,45.69711195050301,64.4
49.04656895776324,50.074579842695435,45.8
48.8025405547921,48.1665624049321,40.2
53.370040225633176,56.91253760338487,57.1
51.865268869883664,50.87025758378419,60.0
49.665195952445494,61.66548102886377,46.3
49.673044114664236,63.733870249132195,68.3
54.415205862869385,53.950013284129454,58.8
54.063301236225406,58.158439122128776,43.4
51.87300329592924,59.23475258980822,67.1
54.278645380382216,59.353909786100715,42.0
53.012924743440266,59.98914450959737,49.4
51.47873988630481,58.96149934213372,58.8
56.21657781913316,63.353499381304395,62.0
53.236703612028585,51.732514944089374,57.1
52.301974416962686,43.37581998300435,60.6
56.23524701833483,42.15267179228005,57.7
55.87011127132806,61.123717562574576,65.3
58.307149475778246,54.967668632010444,69.7
57.54723697649989,55.05434106631537,44.6
53.85322563901049,57.12715227045712,59.2
54.52041086543504,62.390621900470656,47.4
54.59247992769542,46.245370713301526,67.0
54.80223651609376,51.378541791058566,65.6
54.56505938765521,54.550527576500485,50.9
53.52503558075189,62.30826743870529,65.4
52.64324398839399,62.65213442128972,59.1
54.242416969057075,55.55680967647623,57.2
52.64276791135793,52.583499295127005,62.1
54.904139700430605,57.04125954271813,42.3
42.89723081979228,24.90088581637417,28.2
38.52365383318741,29.256557373520476,35.4
34.19640310723249,35.71922987695958,33.8
30.33090839096959,33.60925008881948,20.3
31.184471132443246,25.199628060063084,39.6
30.832112915061494,32.19523264215634,41.2
29.238000236625666,29.498732534400343,26.0
31.500509603827368,35.28732746094001,30.6
29.47085895659925,38.93683254049127,37.1
30.137746795703507,43.7259149414088,33.9
28.118826999159907,27.167985620648924,47.4
29.594870512880902,32.41491100923517,50.0
29.038699747099407,33.360283311282785,31.6
28.49474356757336,29.319571353618766,34.8
31.605872092623237,24.146285083099773,26.0
30.237954959196905,30.738298670481804,48.4
31.061810454110855,37.646958029801695,41.8
32.57370061764163,25.49646858295423,49.2
29.85854719722034,34.69395353945277,47.9
30.054621358691115,31.28644421443301,47.3
31.05519317754047,25.650984187903216,43.3
33.240356853970084,25.75181206483478,49.2
33.52403656214682,35.74110608098874,41.0
32.505553534198675,31.123160581958672,39.1
52.52971883815192,73.8365805388249,114.5
64.64948562852379,105.35510805272975,65.8
76.51063333806943,112.54173293530205,104.1
73.15063104420133,97.85232503870202,93.3
70.48148647319289,80.63938895901117,51.5
70.61396725520106,94.0164867080578,78.0
69.52204844584787,65.78938324461814,88.6
73.51105798696909,81.09638517313451,86.4
69.80226450552586,77.34241402534909,98.0
75.35326598435694,48.3003730188267,97.5
79.58694365686972,100.1564045556699,118.9
78.4469736662565,58.192517760845234,99.3
78.3127550324297,80.87317728316076,102.9
77.05585450361698,56.63834614511274,74.7
73.32906575870228,79.63632032531558,85.4
76.12040786863662,78.05732211396926,54.4
80.37142341814695,58.49322162254468,50.2
83.54619469195404,90.65242427002576,52.7
79.32532674604826,67.82610597194198,49.1
78.64043497471732,63.824954650681484,54.9
80.30630094119013,67.16239683621764,77.7
73.28054523570044,65.77904269629595,55.8
72.26062650594488,61.69261226599191,46.3
69.47682102401754,87.77997214375297,73.4
96.55265485791227,103.06705751172998,105.8
108.81015495949929,117.18610839385919,112.8
115.58151590570696,113.46277847082759,129.7
113.99269638757983,109.07254611569587,109.5
111.29829805163857,110.8397348044198,117.2
105.5380295662136,115.9231205600158,111.8
110.87098177239075,107.24951440740524,101.7
110.90674508135939,114.6958283756347,100.9
111.99152204771475,114.302379615873,101.9
109.082368361304,104.60127575232185,102.7
115.3391393612217,113.20373349606415,122.5
109.71807573125058,117.91647475093421,120.5
110.73971191340442,116.72763225753403,109.9
107.8455647458283,103.70175330681741,109.9
115.98043975966839,123.26640939318743,110.5
111.20333344002148,123.16646867511398,108.3
109.39737392067981,109.44026696541381,101.3
109.29455980294595,118.30120335290151,104.9
112.49745966363692,111.36835737928843,102.9
116.30268760580329,116.11170686637271,110.6
107.97797021299695,109.27724363772815,129.5
111.1750112107143,101.22634874937026,100.3
108.52196512653441,121.16500134486539,122.5
108.9027118709706,113.10614059666266,111.9
100.7538065370618,98.57403056342702,108.5
100.25440599019774,92.89550498072606,99.9
97.02726188842752,94.26509331325813,90.2
93.12393218879369,93.15884507629379,107.8
97.94516936553471,93.38293588453618,94.0
97.98021287404596,100.04611737478702,102.3
95.14533971992361,93.07220244233335,97.4
90.59911123852307,98.46320041897403,92.0
98.02752048962381,97.2900835118392,94.6
91.06226037890612,93.88976464420566,90.1
87.54446619025506,102.85662450870724,103.7
87.6381977371752,95.03596811515413,99.4
92.46197054331813,103.60943833306017,98.6
95.64640776251271,97.76253486619339,92.0
90.55600011139846,94.50929932538214,98.8
92.50758865424113,98.48120812601823,100.8
98.90275035100075,101.96549410628592,93.2
94.7203826275329,98.91989102658896,100.2
99.85760613486323,91.00290289023779,108.3
91.97913367283522,95.14979900470749,102.1
91.61974377398849,100.76363363472237,92.7
92.12842119208352,91.3514789059588,91.7
90.65251229770311,101.9413966471972,102.3
89.82683225468358,96.16905148340292,99.1
84.41843513631918,64.06220240617655,55.2
78.65268555964755,76.74939859506168,32.3
74.9860882051383,85.0812364496513,61.4
77.31508894881333,67.97577757379717,97.3
71.6182934523502,59.04060986298321,80.2
71.51188217988641,47.91437087376317,76.4
77.20339073108374,69.01312013745516,52.6
71.60928555225271,77.58903835173086,98.3
74.816794999231,65.60950206269919,45.1
74.20202657736394,72.09354449802015,88.8
73.30558697215082,61.75218162469169,88.4
70.34696343456385,91.03972652645494,64.3
69.5790919868104,78.69791356407067,62.8
74.0774147496168,87.93766797262674,95.0
70.01182601552293,75.78220266389273,52.2
68.90548622133161,69.55792016138253,86.1
67.31865810125791,68.6363492710909,98.3
74.23766156260241,70.09896465106652,92.8
78.90323486853808,93.9382900050019,56.6
73.48146771294523,65.20650450875013,36.7
74.48939257963568,87.72305492142033,69.4
70.16982670621584,73.74416604369074,94.9
73.9281023161877,85.47030485147815,56.8
78.06996125172819,69.93942560635548,77.4
73.17434765218727,66.24473577022529,81.4
74.19248534776936,67.6595958342591,75.8
75.72942296168698,73.11081197010333,86.1
72.69397714874785,83.0323392260906,80.3
76.48100332555144,84.41826209897465,65.3
77.77618482930293,71.37246604546117,77.3
76.21040169986586,77.05268235976452,50.0
78.54357717662623,57.404803014927495,61.2
79.58085091165196,76.61647145285288,75.4
79.27741309774683,69.316170216826,57.6
79.08245194432304,75.18029081998378,84.8
71.14258178151073,52.66462382753108,88.8
73.9201144968528,61.96264194195426,72.4
69.7512529490532,76.54612566200122,56.5
73.72335369568586,75.54940855181665,85.3
69.80561056319223,73.19376066488141,56.9
67.53655264276972,68.91267168541651,61.7
69.58189753068623,61.126438307827435,62.2
74.28970052375495,85.9375943852678,80.4
74.57444324893729,72.97433853431282,71.4
73.18091755355387,65.33004232683172,53.6
74.99045232163843,74.93187763851064,89.6
69.29748781908833,61.61891589578306,72.5
71.7813051516284,66.2067801432284,51.6
69.9780181286275,60.939518356057526,55.3
66.5979520794378,58.51673879023749,66.9
65.15051359045505,71.77959639334136,47.3
66.11707481346036,66.16067664790069,54.1
61.6996906305001,57.39617018092048,66.7
65.40220783829676,70.30719699530997,70.7
61.949601234677544,68.81198365671383,52.4
62.6431520331536,54.02460747254851,66.4
59.02042871226686,50.97311151292688,59.5
64.04540531278144,49.883603452882895,63.6
66.46000660031997,59.41245588430816,47.4
63.90307189998457,58.24914540646283,53.1
62.21168893587732,53.43607093410464,62.6
64.00950188063837,50.47620077781535,56.3
64.11340457395724,67.42223445981298,69.4
59.46406054197631,67.17222619699646,52.7
58.48205766242352,64.84994498304798,42.4
61.74604099554665,63.139356506787195,79.4
63.26600885372307,71.48068578422844,42.3
62.44203705107431,74.16871444449534,42.3
65.04883787538009,68.21218895891303,74.2
67.22395056971683,72.53159963980295,73.0
67.54781431273882,57.397315651064176,50.6
64.04839555917175,62.30936161073675,48.4
67.89861589813967,71.81137657389979,78.2
66.61185562089975,77.12299199396497,68.9
70.20963065121867,63.71574412221352,51.5
72.82953089729318,66.9163512657603,79.2
66.71047041074044,62.932890163685705,73.5
64.36901364914644,75.22921842239967,78.7
68.50156226605807,71.44747504167978,50.2
69.07856127060417,71.55263201044845,54.9
66.68750000351565,72.34701047025645,55.3
70.92358465842383,67.19705270293926,78.9
66.77646456283358,64.17317604551789,76.3
65.71979705322113,70.66814836712788,53.0
67.32112402486558,71.85533761014256,75.5
64.58456860725484,58.177922731805545,76.6
63.6666696088129,69.12169051019676,70.8
63.81594393916637,65.33197835040731,53.7
64.53388977406513,71.76235713542316,68.4
66.5886945840503,69.56728610480074,78.3
64.14218318561859,73.3270588260066,70.2
67.94726574862018,53.81195096930774,74.3
70.14966776982288,66.32650021545615,62.1
69.2987226211628,65.06553336060863,55.8
65.32316208163186,57.711126730705665,78.5
63.7369837292992,73.46140181952279,74.3
60.93359120269453,54.43482215180505,55.0
61.61848956195877,87.21772153122639,86.9
65.84196902874088,57.93655252732224,78.3
61.26668475085474,54.90728871042867,37.7
63.26169505287477,71.2340857397649,78.1
62.97153258477451,57.52129804078274,78.6
64.04323985621673,52.04753574670669,87.9
65.23201081978632,52.19511152154286,50.0
69.20479854133181,81.13620217528155,68.5
71.16970761080205,86.94325335475236,76.8
71.98657554651933,66.04161487149614,79.2
66.97414387373308,72.65788197258041,63.2
64.89926298767357,42.310854874994305,83.1
61.81012326954985,54.61144251773359,83.6
63.18884066411141,77.00182804965051,43.1
67.9451843950217,81.82517416059245,49.8
69.35982372687401,60.38554200645111,73.5
62.9689757859649,80.7636723876068,37.8
63.53512089012439,57.490536225245016,47.9
64.54268265882195,62.941894710743426,34.5
61.53347780983039,84.88783249422785,58.1
61.14618348761648,63.232302290783004,62.0
67.53526264210967,59.50744085582007,72.6
69.05302198362858,50.131652466506395,61.7
50.0,35.601848811300215,21.7
42.358148975855116,41.15823817585711,37.0
41.46409931742065,35.904355959943665,24.5
38.30904731795355,35.84595410607302,49.9
36.87062553556315,40.183050004170056,28.1
37.16552638509654,33.32536239649724,32.8
37.983386737000856,40.014178687468934,43.5
40.060157338126544,28.029694693048686,41.9
36.97815504173607,42.20995780950818,39.6
39.76736368841797,35.21184492991989,34.2
36.698307324859,34.64690774038721,38.8
35.0233758770715,45.76947964189932,35.6
35.627858128052694,41.22700218249669,37.9
38.32964200824095,30.067531126127175,43.8
37.159491113265155,28.710275908146308,47.6
36.49033676667683,38.239405788002045,44.7
35.59945193074411,44.956995654086484,35.2
39.18163257492701,46.787779398464956,35.1
41.05105070897447,30.042585421443437,25.4
38.549597198974936,42.33277871537359,42.4
39.24313582783088,23.91060366089583,40.5
40.29681657380217,37.7710513439291,34.4
39.572646400763574,43.1892865430334,29.6
39.62067999813536,37.35531320084118,35.8
56.135730751455,58.06465914531118,62.4
64.06167633743553,63.820382576075545,76.1
68.18496995349958,61.677239166205105,68.1
64.78090494830248,63.8124466078538,74.6
64.26113088384892,70.05647631453454,69.8
64.71169031019899,72.2388917189276,64.6
62.980434389549785,67.10378715126826,79.0
67.33277437705212,68.78769472468865,75.9
64.5603066430944,59.70343344358284,60.3
64.5641677865327,60.871344015671184,64.2
66.25426619544359,59.38268530217709,78.2
67.1793132729923,60.0857611353187,64.5
66.466365761124,73.73372438028383,66.3
66.29529172117711,71.88002667236461,74.7
66.02222380144212,59.232193609169364,62.1
68.00258234810245,63.18218590487666,71.5
70.97666228621912,70.21934907601715,66.8
70.06063567195542,67.7540894850247,53.2
67.3901286455272,70.2849646626065,64.3
70.55196112388789,66.35004213079742,74.8
71.41588988370647,68.29973415045532,66.0
67.84783048105592,59.87991819839783,50.5
70.59182086955894,68.66665748897454,68.2
64.9504988097685,69.4122381893546,66.5
67.40502735160611,57.87414118000741,51.0
70.0382211943513,74.97268071653325,88.9
70.88124157839366,52.05853102351988,52.7
69.6798283059631,55.33823955953664,53.1
69.73868962033242,75.17845963337612,53.3
70.0637071980947,62.8765629427991,75.2
65.81252676395785,79.59169626192464,50.7
64.3390173711801,77.0841918201564,71.0
66.78051804971355,70.3953351651913,67.3
62.46188750762717,57.52811576765791,70.3
61.25420686040708,69.8878925769716,81.1
61.29029199789912,68.71241233491018,81.5
65.34867321553239,73.66121410115466,57.0
65.24163040481443,56.9161424378274,60.6
67.15640996150401,70.3774714855933,72.0
67.5394061455998,54.72074063071818,75.3
63.83680052319602,59.01959124835287,73.1
68.83885082087117,60.85616424369968,80.5
62.76776968325653,74.41884925434393,72.1
65.80938248547642,76.04809835023394,75.7
67.03889295332314,61.90290868793734,77.6
67.26998837751196,82.81322661828825,54.7
63.43479813633961,59.979558822014155,68.7
66.86997027965984,51.77468639789367,66.6
66.68859692435066,64.19607206690858,66.9
67.15927838295333,53.04678640239136,75.6
61.4392257120287,59.816195390087366,79.9
61.291297743174205,69.42298535829578,59.2
62.73948264160073,59.37213232009528,67.5
63.937617174087706,57.187775876724885,65.7
61.35922043256915,69.39456281788831,52.3
60.942100737732176,58.43509196135894,63.0
63.79939642633577,63.75589101443067,53.3
65.62431445912257,67.91697263706396,50.2
63.78950940050417,61.88304974503686,53.9
61.338615045741236,60.35597583478423,60.3
61.80094696016959,60.2329705582539,55.9
64.43391369078319,62.93165799001379,52.9
59.05646784966159,64.88700016889527,71.8
56.98775458805932,54.49169083419374,74.0
59.53034698579877,63.56082331586805,75.2
59.702021277161336,65.57204034926319,67.1
58.87853142366802,60.82403006775358,59.7
58.876798364013936,61.992634095464155,53.4
63.70064187759669,55.59721107840824,65.2
65.62061013865868,68.2431613023982,60.7
61.93871239547383,63.77868015167353,75.8
60.935360259079005,68.42126181496313,68.9
56.05368547699872,49.57190350177453,46.8
53.84066818715853,53.78531034417391,58.0
54.11692368642171,52.78579617704159,45.7
54.24303150376013,47.979340570552495,53.4
55.90932705518189,55.16698235124479,43.1
52.08417222885808,59.26424746462523,50.3
54.125373066282236,49.364020363065464,49.8
51.7345988244997,48.50622465477999,47.1
51.32660529461911,45.76550388971989,42.7
53.92901987616042,56.87742674030867,68.4
52.323029475266,58.21334349436259,66.1
50.879330320645934,57.88035531318608,58.3
52.60402886871661,59.64907820385994,44.4
51.349248865529475,54.13244606942989,56.0
54.160578829326084,67.28405472560924,53.7
52.46799449321282,59.14234340272901,40.1
54.60093012028666,46.821772873052936,44.0
53.21395517031267,60.77479195291029,64.0
54.17928061817271,61.96079781572997,47.0
57.56743979693276,63.619668839226925,44.3
54.71595781821499,55.167334607884335,59.7
53.2958399104778,53.15358758293291,45.8
54.9792920190704,50.53072652797751,46.8
52.607527823047505,61.888467228712685,60.6
57.60294551986388,78.90046354304542,53.8
64.51953875551345,49.4595741978183,87.3
66.07437793800469,72.14149402160982,79.7
62.654210190731675,46.33754210825249,42.9
64.77537507217826,68.62534763993742,56.0
61.304278728096854,55.26075169480205,67.1
62.54031419386368,73.17616537186119,87.2
66.98783749024038,78.2665432717425,63.1
67.26582300456786,57.46780405223761,57.4
63.33369363968082,64.34261365973171,66.8
66.39271022156905,55.968243605397106,83.9
68.96164396838033,78.76050695140323,84.0
63.69389419923635,69.16912229780195,89.2
64.21269849257561,46.73129347116402,84.3
61.39185162757059,54.98081292339708,88.3
66.00710133792323,63.609566491253815,83.8
67.17622017882636,80.8381153470614,48.3
68.20920795745158,71.7943131877578,50.6
67.97565105968297,65.17064556467507,59.0
66.40216393205708,70.52761505456735,89.8
62.420756433847814,78.49591177545713,74.1
66.31981458499996,53.89411936788797,80.0
62.31987904519937,51.54272982514626,80.6
61.951407516790326,64.07170445391623,65.2
71.47635852684377,86.2194797070251,95.6
73.43075930434236,76.94682644643623,61.0
76.65681705756676,73.90342099928091,53.9
79.05652409749996,58.71473786706659,96.5
79.69503833164912,73.68583829137546,67.0
82.02747337583192,63.57459561162745,81.2
74.95021720552022,69.32863589807522,48.8
73.97822788052454,85.5894623953307,89.3
78.90643868907998,66.12635434581449,67.4
73.27368732637566,58.01105207858994,41.4
78.58871555547898,65.55778047503578,45.9
72.91285331170229,88.02239329756947,83.3
