,Electricity_price,Hour_coarse_Eprice,Day_coarse_Eprice
146,48.785920000000004,48.19008,39.346743333333336
147,46.49984,48.19008,39.346743333333336
148,43.613640000000004,44.746607499999996,39.346743333333336
149,45.49818,44.746607499999996,39.346743333333336
150,46.934020000000004,44.746607499999996,39.346743333333336
151,42.94059,44.746607499999996,39.346743333333336
152,42.845,41.8815,39.346743333333336
153,41.328,41.8815,39.346743333333336
154,41.082,41.8815,39.346743333333336
155,42.271,41.8815,39.346743333333336
156,40.53582,39.99879,39.346743333333336
157,38.22858,39.99879,39.346743333333336
158,41.33142,39.99879,39.346743333333336
159,39.89934,39.99879,39.346743333333336
160,40.04784,40.3160175,39.346743333333336
161,40.32595,40.3160175,39.346743333333336
162,39.57108,40.3160175,39.346743333333336
163,41.3192,40.3160175,39.346743333333336
164,52.14912,50.18976000000001,39.346743333333336
165,47.728,50.18976000000001,39.346743333333336
166,51.7472,50.18976000000001,39.346743333333336
167,49.13472,50.18976000000001,39.346743333333336
168,53.1803,53.30202499999999,39.346743333333336
169,51.9901,53.30202499999999,39.346743333333336
170,55.1279,53.30202499999999,39.346743333333336
171,52.9098,53.30202499999999,39.346743333333336
172,53.6613,52.6916775,39.346743333333336
173,54.67077,52.6916775,39.346743333333336
174,51.0048,52.6916775,39.346743333333336
175,51.429840000000006,52.6916775,39.346743333333336
176,42.82782,44.277135,39.346743333333336
177,43.09746,44.277135,39.346743333333336
178,44.2659,44.277135,39.346743333333336
179,46.917359999999995,44.277135,39.346743333333336
180,40.92648,42.1839375,39.346743333333336
181,42.431129999999996,42.1839375,39.346743333333336
182,43.54887,42.1839375,39.346743333333336
183,41.82927,42.1839375,39.346743333333336
184,47.1702,46.04985,39.346743333333336
185,46.4772,46.04985,39.346743333333336
186,45.8766,46.04985,39.346743333333336
187,44.6754,46.04985,39.346743333333336
188,43.45698,44.625420000000005,39.346743333333336
189,45.56916,44.625420000000005,39.346743333333336
190,46.42302,44.625420000000005,39.346743333333336
191,43.05252,44.625420000000005,39.346743333333336
192,42.81862,44.28745,41.950085520833326
193,45.26667,44.28745,41.950085520833326
194,42.7296,44.28745,41.950085520833326
195,46.33491,44.28745,41.950085520833326
196,37.88664,37.2433875,41.950085520833326
197,36.65607,37.2433875,41.950085520833326
198,37.10355,37.2433875,41.950085520833326
199,37.327290000000005,37.2433875,41.950085520833326
200,35.09025,35.675087500000004,41.950085520833326
201,35.19822,35.675087500000004,41.950085520833326
202,37.10569,35.675087500000004,41.950085520833326
203,35.30619,35.675087500000004,41.950085520833326
204,34.080259999999996,34.342684999999996,41.950085520833326
205,34.36018,34.342684999999996,41.950085520833326
206,33.45044,34.342684999999996,41.950085520833326
207,35.479859999999995,34.342684999999996,41.950085520833326
208,33.08897,33.7735125,41.950085520833326
209,34.177640000000004,33.7735125,41.950085520833326
210,33.61681,33.7735125,41.950085520833326
211,34.21063,33.7735125,41.950085520833326
212,32.39588,31.88823,41.950085520833326
213,32.677040000000005,31.88823,41.950085520833326
214,32.55208,31.88823,41.950085520833326
215,29.92792,31.88823,41.950085520833326
216,38.32524,36.78342,41.950085520833326
217,36.45303,36.78342,41.950085520833326
218,36.96697,36.78342,41.950085520833326
219,35.38844,36.78342,41.950085520833326
220,40.37781,38.907552499999994,41.950085520833326
221,38.04908,38.907552499999994,41.950085520833326
222,38.6806,38.907552499999994,41.950085520833326
223,38.52272,38.907552499999994,41.950085520833326
224,43.13019,44.498872500000004,41.950085520833326
225,45.97883,44.498872500000004,41.950085520833326
226,43.441759999999995,44.498872500000004,41.950085520833326
227,45.44471,44.498872500000004,41.950085520833326
228,44.5389,44.6611375,41.950085520833326
229,43.07205,44.6611375,41.950085520833326
230,46.36135,44.6611375,41.950085520833326
231,44.67225,44.6611375,41.950085520833326
232,44.33485,45.5163625,41.950085520833326
233,46.45032,45.5163625,41.950085520833326
234,44.919979999999995,45.5163625,41.950085520833326
235,46.3603,45.5163625,41.950085520833326
236,45.94968,45.609480000000005,41.950085520833326
237,45.8136,45.609480000000005,41.950085520833326
238,46.584720000000004,45.609480000000005,41.950085520833326
239,44.08992,45.609480000000005,41.950085520833326
240,43.776,44.289,41.950085520833326
241,44.3688,44.289,41.950085520833326
242,43.32,44.289,41.950085520833326
243,45.6912,44.289,41.950085520833326
244,43.026720000000005,44.679,41.950085520833326
245,44.60032,44.679,41.950085520833326
246,44.33056,44.679,41.950085520833326
247,46.7584,44.679,41.950085520833326
248,43.7132,43.437340000000006,41.950085520833326
249,44.264920000000004,43.437340000000006,41.950085520833326
250,41.5912,43.437340000000006,41.950085520833326
251,44.180040000000005,43.437340000000006,41.950085520833326
252,38.02288,39.00141,41.950085520833326
253,40.45922,39.00141,41.950085520833326
254,39.5406,39.00141,41.950085520833326
255,37.98294,39.00141,41.950085520833326
256,40.997040000000005,42.28085,41.950085520833326
257,41.29412,42.28085,41.950085520833326
258,43.37368,42.28085,41.950085520833326
259,43.45856,42.28085,41.950085520833326
260,52.568999999999996,52.821225,41.950085520833326
261,52.9407,52.821225,41.950085520833326
262,53.6841,52.821225,41.950085520833326
263,52.0911,52.821225,41.950085520833326
264,47.77738,50.143829999999994,41.950085520833326
265,52.0619,50.143829999999994,41.950085520833326
266,51.96226,50.143829999999994,41.950085520833326
267,48.77378,50.143829999999994,41.950085520833326
268,48.71526,47.07237000000001,41.950085520833326
269,46.61998,47.07237000000001,41.950085520833326
270,46.47712,47.07237000000001,41.950085520833326
271,46.47712,47.07237000000001,41.950085520833326
272,44.2279,44.6548525,41.950085520833326
273,44.31548,44.6548525,41.950085520833326
274,45.84813,44.6548525,41.950085520833326
275,44.2279,44.6548525,41.950085520833326
276,40.78484,41.33656,41.950085520833326
277,41.20924,41.33656,41.950085520833326
278,42.44,41.33656,41.950085520833326
279,40.91216,41.33656,41.950085520833326
280,43.2909,42.303195,41.950085520833326
281,43.45902,42.303195,41.950085520833326
282,42.40827,42.303195,41.950085520833326
283,40.054590000000005,42.303195,41.950085520833326
284,42.587309999999995,41.5952425,41.950085520833326
285,41.40092,41.5952425,41.950085520833326
286,42.71004,41.5952425,41.950085520833326
287,39.6827,41.5952425,41.950085520833326
288,34.845859999999995,35.48040999999999,37.61057875000001
289,36.84016,35.48040999999999,37.61057875000001
290,34.73708,35.48040999999999,37.61057875000001
291,35.498540000000006,35.48040999999999,37.61057875000001
292,33.44208,33.409800000000004,37.61057875000001
293,33.183840000000004,33.409800000000004,37.61057875000001
294,33.377520000000004,33.409800000000004,37.61057875000001
295,33.63576,33.409800000000004,37.61057875000001
296,27.85104,27.57474,37.61057875000001
297,27.85104,27.57474,37.61057875000001
298,28.016820000000003,27.57474,37.61057875000001
299,26.580059999999996,27.57474,37.61057875000001
300,27.13812,27.070545,37.61057875000001
301,26.840790000000002,27.070545,37.61057875000001
302,28.21932,27.070545,37.61057875000001
303,26.08395,27.070545,37.61057875000001
304,26.98592,26.789880000000004,37.61057875000001
305,27.41856,26.789880000000004,37.61057875000001
306,25.904320000000002,26.789880000000004,37.61057875000001
307,26.850720000000003,26.789880000000004,37.61057875000001
308,27.217190000000002,27.08124,37.61057875000001
309,26.537440000000004,27.08124,37.61057875000001
310,26.48306,27.08124,37.61057875000001
311,28.08727,27.08124,37.61057875000001
312,27.37417,27.550514999999997,37.61057875000001
313,28.4865,27.550514999999997,37.61057875000001
314,26.94009,27.550514999999997,37.61057875000001
315,27.4013,27.550514999999997,37.61057875000001
316,26.16702,27.107355,37.61057875000001
317,28.22358,27.107355,37.61057875000001
318,25.8423,27.107355,37.61057875000001
319,28.19652,27.107355,37.61057875000001
320,27.0774,27.408960000000004,37.61057875000001
321,27.298440000000003,27.408960000000004,37.61057875000001
322,27.160290000000003,27.408960000000004,37.61057875000001
323,28.099709999999998,27.408960000000004,37.61057875000001
324,35.368959999999994,34.358665,37.61057875000001
325,33.88374,34.358665,37.61057875000001
326,33.6765,34.358665,37.61057875000001
327,34.50546,34.358665,37.61057875000001
328,37.2505,37.1404,37.61057875000001
329,36.8835,37.1404,37.61057875000001
330,37.434,37.1404,37.61057875000001
331,36.9936,37.1404,37.61057875000001
332,38.95986,36.545759999999994,37.61057875000001
333,35.54298,36.545759999999994,37.61057875000001
334,36.285779999999995,36.545759999999994,37.61057875000001
335,35.394420000000004,36.545759999999994,37.61057875000001
336,43.0606,42.5606375,37.61057875000001
337,40.46505,42.5606375,37.61057875000001
338,44.3371,42.5606375,37.61057875000001
339,42.3798,42.5606375,37.61057875000001
340,37.45818,38.598794999999996,37.61057875000001
341,38.03328,38.598794999999996,37.61057875000001
342,38.64672,38.598794999999996,37.61057875000001
343,40.257,38.598794999999996,37.61057875000001
344,38.147,37.222,37.61057875000001
345,37.777,37.222,37.61057875000001
346,36.111999999999995,37.222,37.61057875000001
347,36.852,37.222,37.61057875000001
348,38.49228,37.8194025,37.61057875000001
349,36.943740000000005,37.8194025,37.61057875000001
350,37.42305,37.8194025,37.61057875000001
351,38.41854,37.8194025,37.61057875000001
352,40.88,40.370000000000005,37.61057875000001
353,38.76,40.370000000000005,37.61057875000001
354,40.84,40.370000000000005,37.61057875000001
355,41.0,40.370000000000005,37.61057875000001
356,53.1531,53.856674999999996,37.61057875000001
357,54.5337,53.856674999999996,37.61057875000001
358,53.1531,53.856674999999996,37.61057875000001
359,54.5868,53.856674999999996,37.61057875000001
360,56.6327,55.5592875,37.61057875000001
361,56.79575,55.5592875,37.61057875000001
362,55.437,55.5592875,37.61057875000001
363,53.3717,55.5592875,37.61057875000001
364,49.71348,52.214625,37.61057875000001
365,51.26058,52.214625,37.61057875000001
366,53.89065,52.214625,37.61057875000001
367,53.993790000000004,52.214625,37.61057875000001
368,50.689859999999996,48.515295,37.61057875000001
369,48.140370000000004,48.515295,37.61057875000001
370,47.690459999999995,48.515295,37.61057875000001
371,47.540490000000005,48.515295,37.61057875000001
372,42.456579999999995,41.252065,37.61057875000001
373,40.06814,41.252065,37.61057875000001
374,42.58012,41.252065,37.61057875000001
375,39.903420000000004,41.252065,37.61057875000001
376,45.59622,44.7116175,37.61057875000001
377,42.595290000000006,44.7116175,37.61057875000001
378,44.56605,44.7116175,37.61057875000001
379,46.08891,44.7116175,37.61057875000001
380,40.89792,42.45522,37.61057875000001
381,41.28456,42.45522,37.61057875000001
382,42.83112,42.45522,37.61057875000001
383,44.80728,42.45522,37.61057875000001
384,36.1944,35.77396,41.596169479166676
385,36.15784,35.77396,41.596169479166676
386,35.682559999999995,35.77396,41.596169479166676
387,35.061040000000006,35.77396,41.596169479166676
388,35.04482,35.437895,41.596169479166676
389,35.77856,35.437895,41.596169479166676
390,34.45084,35.437895,41.596169479166676
391,36.47736,35.437895,41.596169479166676
392,31.77153,32.6487075,41.596169479166676
393,32.865990000000004,32.6487075,41.596169479166676
394,32.99475,32.6487075,41.596169479166676
395,32.962559999999996,32.6487075,41.596169479166676
396,28.9476,28.2112875,41.596169479166676
397,26.7597,28.2112875,41.596169479166676
398,28.80735,28.2112875,41.596169479166676
399,28.3305,28.2112875,41.596169479166676
400,26.72212,27.34601,41.596169479166676
401,27.4792,27.34601,41.596169479166676
402,27.53528,27.34601,41.596169479166676
403,27.647440000000003,27.34601,41.596169479166676
404,33.54054,34.422735,41.596169479166676
405,35.76744,34.422735,41.596169479166676
406,35.76744,34.422735,41.596169479166676
407,32.615520000000004,34.422735,41.596169479166676
408,39.123000000000005,37.2141,41.596169479166676
409,36.8928,37.2141,41.596169479166676
410,36.4392,37.2141,41.596169479166676
411,36.4014,37.2141,41.596169479166676
412,51.94178,51.412789999999994,41.596169479166676
413,49.22126,51.412789999999994,41.596169479166676
414,52.24406,51.412789999999994,41.596169479166676
415,52.24406,51.412789999999994,41.596169479166676
416,49.13508,49.38993,41.596169479166676
417,48.82926,49.38993,41.596169479166676
418,49.13508,49.38993,41.596169479166676
419,50.4603,49.38993,41.596169479166676
420,39.76658,41.862835,41.596169479166676
421,41.55151,41.862835,41.596169479166676
422,43.087379999999996,41.862835,41.596169479166676
423,43.04587,41.862835,41.596169479166676
424,39.61034,39.964365,41.596169479166676
425,38.47746,39.964365,41.596169479166676
426,40.095859999999995,39.964365,41.596169479166676
427,41.6738,39.964365,41.596169479166676
428,40.866,41.117999999999995,41.596169479166676
429,40.152,41.117999999999995,41.596169479166676
430,43.428000000000004,41.117999999999995,41.596169479166676
431,40.025999999999996,41.117999999999995,41.596169479166676
432,42.30808,40.94396,41.596169479166676
433,41.20864,40.94396,41.596169479166676
434,40.06848,40.94396,41.596169479166676
435,40.19064,40.94396,41.596169479166676
436,42.1296,42.454480000000004,41.596169479166676
437,42.968,42.454480000000004,41.596169479166676
438,41.87808,42.454480000000004,41.596169479166676
439,42.842240000000004,42.454480000000004,41.596169479166676
440,43.974,43.323,41.596169479166676
441,41.706,43.323,41.596169479166676
442,43.512,43.323,41.596169479166676
443,44.1,43.323,41.596169479166676
444,42.0225,43.046125,41.596169479166676
445,43.1862,43.046125,41.596169479166676
446,42.2811,43.046125,41.596169479166676
447,44.6947,43.046125,41.596169479166676
448,44.4117,46.968525,41.596169479166676
449,47.63399999999999,46.968525,41.596169479166676
450,48.4746,46.968525,41.596169479166676
451,47.3538,46.968525,41.596169479166676
452,55.30372,57.3478,41.596169479166676
453,59.39188000000001,57.3478,41.596169479166676
454,58.08594,57.3478,41.596169479166676
455,56.60966,57.3478,41.596169479166676
456,56.25104,57.33958,41.596169479166676
457,59.310719999999996,57.33958,41.596169479166676
458,56.01568,57.33958,41.596169479166676
459,57.78088,57.33958,41.596169479166676
460,49.96845,49.9561425,41.596169479166676
461,49.47615,49.9561425,41.596169479166676
462,50.06691,49.9561425,41.596169479166676
463,50.31306,49.9561425,41.596169479166676
464,44.231359999999995,44.35324,41.596169479166676
465,45.6496,44.35324,41.596169479166676
466,43.12336,44.35324,41.596169479166676
467,44.408640000000005,44.35324,41.596169479166676
468,38.68,39.33,41.596169479166676
469,38.48,39.33,41.596169479166676
470,41.6,39.33,41.596169479166676
471,38.56,39.33,41.596169479166676
472,40.234140000000004,41.04885,41.596169479166676
473,42.23958,41.04885,41.596169479166676
474,40.19236,41.04885,41.596169479166676
475,41.52932,41.04885,41.596169479166676
476,37.5192,37.39375,41.596169479166676
477,37.5192,37.39375,41.596169479166676
478,37.828,37.39375,41.596169479166676
479,36.7086,37.39375,41.596169479166676
480,38.3391,37.76715,42.59166583333337
481,38.5236,37.76715,42.59166583333337
482,36.7893,37.76715,42.59166583333337
483,37.4166,37.76715,42.59166583333337
484,35.530559999999994,34.7334,42.59166583333337
485,35.04,34.7334,42.59166583333337
486,33.67344,34.7334,42.59166583333337
487,34.6896,34.7334,42.59166583333337
488,35.673,35.586749999999995,42.59166583333337
489,35.742,35.586749999999995,42.59166583333337
490,34.914,35.586749999999995,42.59166583333337
491,36.018,35.586749999999995,42.59166583333337
492,34.27328,34.390425,42.59166583333337
493,34.77533,34.390425,42.59166583333337
494,35.07656,34.390425,42.59166583333337
495,33.43653,34.390425,42.59166583333337
496,32.33944,33.986985,42.59166583333337
497,33.22266,33.986985,42.59166583333337
498,34.71734,33.986985,42.59166583333337
499,35.6685,33.986985,42.59166583333337
500,35.26358,35.587759999999996,42.59166583333337
501,35.04746,35.587759999999996,42.59166583333337
502,34.687259999999995,35.587759999999996,42.59166583333337
503,37.352740000000004,35.587759999999996,42.59166583333337
504,41.31864,39.92004,42.59166583333337
505,40.83912,39.92004,42.59166583333337
506,38.48148,39.92004,42.59166583333337
507,39.04092,39.92004,42.59166583333337
508,43.2999,41.988105000000004,42.59166583333337
509,40.9536,41.988105000000004,42.59166583333337
510,41.337540000000004,41.988105000000004,42.59166583333337
511,42.36138,41.988105000000004,42.59166583333337
512,44.17602,45.00741,42.59166583333337
513,45.52422,45.00741,42.59166583333337
514,45.659040000000005,45.00741,42.59166583333337
515,44.670359999999995,45.00741,42.59166583333337
516,52.95567,52.80306,42.59166583333337
517,53.00654,52.80306,42.59166583333337
518,52.29436,52.80306,42.59166583333337
519,52.95567,52.80306,42.59166583333337
520,51.3686,51.762765,42.59166583333337
521,52.792680000000004,51.762765,42.59166583333337
522,52.1315,51.762765,42.59166583333337
523,50.75828,51.762765,42.59166583333337
524,52.02629,51.549675,42.59166583333337
525,51.1734,51.549675,42.59166583333337
526,51.42425,51.549675,42.59166583333337
527,51.57476,51.549675,42.59166583333337
528,45.61947,47.106539999999995,42.59166583333337
529,49.60098,47.106539999999995,42.59166583333337
530,47.634209999999996,47.106539999999995,42.59166583333337
531,45.5715,47.106539999999995,42.59166583333337
532,46.556000000000004,45.7424,42.59166583333337
533,44.9288,45.7424,42.59166583333337
534,44.8836,45.7424,42.59166583333337
535,46.6012,45.7424,42.59166583333337
536,40.8697,42.247912500000005,42.59166583333337
537,42.98365,42.247912500000005,42.59166583333337
538,43.5225,42.247912500000005,42.59166583333337
539,41.6158,42.247912500000005,42.59166583333337
540,41.041920000000005,40.54092,42.59166583333337
541,41.082,40.54092,42.59166583333337
542,39.198240000000006,40.54092,42.59166583333337
543,40.84152,40.54092,42.59166583333337
544,43.48914,44.001675000000006,42.59166583333337
545,45.452040000000004,44.001675000000006,42.59166583333337
546,43.925340000000006,44.001675000000006,42.59166583333337
547,43.14018,44.001675000000006,42.59166583333337
548,48.8413,49.4117625,42.59166583333337
549,49.86085,49.4117625,42.59166583333337
550,49.2297,49.4117625,42.59166583333337
551,49.7152,49.4117625,42.59166583333337
552,47.94979,46.1671,42.59166583333337
553,43.69876,46.1671,42.59166583333337
554,45.207190000000004,46.1671,42.59166583333337
555,47.81266,46.1671,42.59166583333337
556,41.098259999999996,39.450735,42.59166583333337
557,39.26102,39.450735,42.59166583333337
558,39.500659999999996,39.450735,42.59166583333337
559,37.943000000000005,39.450735,42.59166583333337
560,43.18734,44.737770000000005,42.59166583333337
561,43.68168,44.737770000000005,42.59166583333337
562,46.87242,44.737770000000005,42.59166583333337
563,45.20964,44.737770000000005,42.59166583333337
564,42.42498,43.083884999999995,42.59166583333337
565,43.95534,43.083884999999995,42.59166583333337
566,41.36223,43.083884999999995,42.59166583333337
567,44.59299,43.083884999999995,42.59166583333337
568,44.924,43.857,42.59166583333337
569,41.976000000000006,43.857,42.59166583333337
570,43.648,43.857,42.59166583333337
571,44.88,43.857,42.59166583333337
572,41.65742,40.768755000000006,42.59166583333337
573,38.66192,40.768755000000006,42.59166583333337
574,41.05832,40.768755000000006,42.59166583333337
575,41.697359999999996,40.768755000000006,42.59166583333337
576,35.17114,36.091944999999996,42.72824333333333
577,35.604459999999996,36.091944999999996,42.72824333333333
578,36.79609,36.091944999999996,42.72824333333333
579,36.79609,36.091944999999996,42.72824333333333
580,35.407920000000004,34.6273675,42.72824333333333
581,32.97191,34.6273675,42.72824333333333
582,34.515859999999996,34.6273675,42.72824333333333
583,35.61378,34.6273675,42.72824333333333
584,32.0292,32.045474999999996,42.72824333333333
585,31.6386,32.045474999999996,42.72824333333333
586,33.0057,32.045474999999996,42.72824333333333
587,31.5084,32.045474999999996,42.72824333333333
588,31.887520000000002,31.807320000000004,42.72824333333333
589,30.70056,31.807320000000004,42.72824333333333
590,32.11208,31.807320000000004,42.72824333333333
591,32.52912,31.807320000000004,42.72824333333333
592,28.182879999999997,29.413670000000003,42.72824333333333
593,29.833759999999998,29.413670000000003,42.72824333333333
594,30.954,29.413670000000003,42.72824333333333
595,28.684040000000003,29.413670000000003,42.72824333333333
596,35.07976,35.280665,42.72824333333333
597,35.2894,35.280665,42.72824333333333
598,36.1629,35.280665,42.72824333333333
599,34.5906,35.280665,42.72824333333333
600,37.2112,36.56716,42.72824333333333
601,35.27908,36.56716,42.72824333333333
602,36.92496,36.56716,42.72824333333333
603,36.8534,36.56716,42.72824333333333
604,43.86492,45.635149999999996,42.72824333333333
605,44.41668,45.635149999999996,42.72824333333333
606,47.3594,45.635149999999996,42.72824333333333
607,46.8996,45.635149999999996,42.72824333333333
608,46.855979999999995,48.7124925,42.72824333333333
609,49.25148,48.7124925,42.72824333333333
610,49.20357,48.7124925,42.72824333333333
611,49.538940000000004,48.7124925,42.72824333333333
612,47.344879999999996,48.604312500000006,42.72824333333333
613,46.90469,48.604312500000006,42.72824333333333
614,49.20346,48.604312500000006,42.72824333333333
615,50.964220000000005,48.604312500000006,42.72824333333333
616,52.35,50.075,42.72824333333333
617,50.25,50.075,42.72824333333333
618,49.2,50.075,42.72824333333333
619,48.5,50.075,42.72824333333333
620,50.7078,50.157185,42.72824333333333
621,49.22242,50.157185,42.72824333333333
622,49.017540000000004,50.157185,42.72824333333333
623,51.68098,50.157185,42.72824333333333
624,51.80495,51.9554,42.72824333333333
625,50.70165,51.9554,42.72824333333333
626,52.6575,51.9554,42.72824333333333
627,52.6575,51.9554,42.72824333333333
628,52.38628,52.180440000000004,42.72824333333333
629,51.048320000000004,52.180440000000004,42.72824333333333
630,52.90088000000001,52.180440000000004,42.72824333333333
631,52.38628,52.180440000000004,42.72824333333333
632,48.69216,49.836960000000005,42.72824333333333
633,51.8976,49.836960000000005,42.72824333333333
634,48.69216,49.836960000000005,42.72824333333333
635,50.06592,49.836960000000005,42.72824333333333
636,46.70399999999999,47.952,42.72824333333333
637,50.303999999999995,47.952,42.72824333333333
638,45.6,47.952,42.72824333333333
639,49.2,47.952,42.72824333333333
640,49.308440000000004,48.76633,42.72824333333333
641,49.21416,48.76633,42.72824333333333
642,48.22422,48.76633,42.72824333333333
